Probe Set ID	Gene Symbol	UniGene ID	Rep. Pub. ID	Gene Title	V_778	V_781	V_782	V_783	C_776_3umol	C_777_3umol	C_779_3umol	C_780_3umol	C_767_10umol	C_768_10umol	C_769_10umol	C_770_10umol	C_634_30umol	C_635_30umol	C_636_30umol	C_637_30umol
1416630_at	Id3			inhibitor of DNA binding 3	2121.369182	2599.01636	2081.546396	3495.977053	1308.338377	776.8880983	1046.42268	4197.050189	635.8311998	1522.545893	887.1098789	575.9988017	1178.821857	900.4191937	762.3020787	1438.380847
1416641_at	Lig1			"ligase I, DNA, ATP-dependent"	6.900117838	7.524631859	7.027385294	6.654706321	6.643456263	5.693346873	7.041671862	6.93523611	6.946985085	7.044054152	6.702173341	7.041671862	8.32596215	8.175177189	7.817985994	6.627735369
1416645_a_at	Afp			alpha fetoprotein	35.18086378	16.87888852	32.26099433	35.61213439	27.05480616	36.24444519	54.1462305	27.7597371	68.90061714	35.30014	34.38043754	38.28716676	63.95667357	74.02604262	99.23746656	37.51750543
1416666_at	Serpine2			"serine (or cysteine) peptidase inhibitor, clade E, member 2"	420.1742674	352.3677306	745.9675171	307.7521233	199.8228837	73.57644163	234.9120648	245.3125104	27.10978939	63.91342076	155.4463574	153.5638686	521.7966964	322.6852895	276.9114695	409.5040756
1416682_at	Ube3a			ubiquitin protein ligase E3A	208.5286788	177.2604659	161.9993259	197.5367132	266.2506062	218.0560185	196.469833	236.9882958	275.7891711	239.2448402	330.198098	324.877045	239.0828773	219.8343469	214.5421048	197.5367132
1416700_at	Rnd3			Rho family GTPase 3	436.4071716	663.981852	604.7663256	608.8740429	521.7966964	400.7292476	598.2517908	559.8536753	740.9349104	460.0679033	545.6367475	671.2121403	383.7396422	364.0046323	431.7061994	335.6060702
1416708_a_at	Gramd1a			GRAM domain containing 1A	37.13850922	27.89158469	30.70560236	17.49542735	30.74719719	32.34845715	44.88871834	40.44504329	24.84297423	31.93507647	44.10563245	34.45030857	21.31892814	21.08928093	20.15419144	21.04649372
1416722_at	Hmg20a			high mobility group 20A	154.1888893	144.8796343	153.8760616	136.779006	115.1727816	144.8796343	149.7656544	122.9887887	94.45288773	121.5815916	141.20056	133.5765548	86.4380128	94.8373207	61.61941155	101.8231647
1416745_x_at	LOC640502 /// Uap1			similar to UDP-N-acetylhexosamine pyrophosphorylase /// UDP-N-acetylglucosamine pyrophosphorylase 1	10.89656114	11.57710797	18.45647329	12.21305314	11.20699821	12.70636974	12.90137564	12.00811672	12.63347832	14.8368508	10.5839702	12.37532922	19.43079468	29.663666	18.80960959	19.02731384
1416750_at	Sigmar1			sigma non-opioid intracellular receptor 1	1172.449444	1133.430331	894.3452117	1070.782685	814.5853172	798.2102529	1022.614732	1136.506327	531.061083	731.9620293	955.6847584	556.8303357	923.8808541	732.9535693	607.2277868	847.2024787
1416755_at	Dnajb1			"DnaJ (Hsp40) homolog, subfamily B, member 1"	485.6684639	1227.680979	2641.588446	1440.336314	745.9675171	741.9386053	676.6865954	809.0897863	630.6872685	621.3649268	815.6887815	847.2024787	1246.096429	614.671592	634.1120578	926.3855887
1416773_at	Wee1			WEE 1 homolog 1 (S. pombe)	88.51027256	148.5540369	199.0130188	126.0226289	84.93003857	118.5743377	79.91049023	185.9876479	387.3935169	351.4147654	211.8006197	1073.688662	163.9852222	204.1984351	148.8559418	148.8559418
1416802_a_at	Cdca5			cell division cycle associated 5	7.555252648	5.373197994	5.552528912	5.249172469	5.358670096	5.362300242	5.818014935	5.362300242	5.398718523	5.887344296	4.664362776	5.360483004	4.743967085	30.47782403	6.131376514	6.791225795
1416833_at	Keg1			kidney expressed gene 1	10353.92391	12788.68229	10623.70963	6446.498325	9055.195037	5831.97977	6722.769639	7125.768999	7321.329805	7781.21647	5951.592358	6741.014439	7593.924815	9861.422134	10298.02459	8813.320775
1416840_at	Mid1ip1			Mid1 interacting protein 1 (gastrulation specific G12-like (zebrafish))	734.9406806	1249.478187	1113.657584	2872.875982	1052.102829	726.040391	1040.773198	2865.120299	1605.091693	2206.31031	2360.832547	1638.011761	984.576162	625.5853857	385.3015021	670.3041241
1416842_at	Gstm5			"glutathione S-transferase, mu 5"	584.6405151	496.9755272	497.6487467	313.2164122	513.3880839	536.843959	625.5853857	421.3134024	353.3230352	428.2139544	485.0114513	485.0114513	533.2225562	419.0382124	410.6145672	331.5418085
1416846_a_at	Pdzrn3			PDZ domain containing RING finger 3	103.7714667	65.1804316	88.57023245	95.09443429	74.17653645	122.6562552	87.73484282	87.49762788	78.19817321	107.2710524	171.2454683	179.67651	63.05400046	61.120905	30.33375091	45.53137112
1416854_at	Slc34a2			"solute carrier family 34 (sodium phosphate), member 2"	12.11834686	16.40578816	63.05400046	14.58295315	10.95201938	26.38562039	9.784695806	12.51432004	7.212932886	7.190992973	5.702991965	7.198298852	7.193430766	9.911352908	8.01626388	7.868420176
1416855_at	Gas1			growth arrest specific 1	1664.842518	1161.392575	1100.177051	1638.011761	1301.265831	1290.737579	1419.040451	1581.359866	1278.565185	1045.009252	1209.529298	989.9226562	736.9336901	400.7292476	533.9448772	587.0200622
1416885_at	1110038F14Rik			RIKEN cDNA 1110038F14 gene	55.36936226	68.25075025	58.4504003	37.64470373	38.46901541	57.89909929	63.1821445	52.69985181	29.76423687	38.18364703	42.37886369	37.54292107	38.46901541	34.99085471	30.6640638	31.61247312
1416891_at	Numb			numb gene homolog (Drosophila)	1463.929132	1398.069146	1583.509712	1377.398218	1271.6624	1299.50818	1390.521176	1331.56764	1004.774472	1133.430331	1287.253074	1206.264024	967.4001827	962.1753305	937.7418441	927.6405013
1416895_at	Efna1			ephrin A1	1301.265831	780.0495722	871.6335995	562.8938205	816.7937405	900.4191937	1047.83802	823.4555698	267.3340883	427.6343699	134.848438	216.1455014	654.167375	574.4414328	466.9706285	741.9386053
1416924_at	Bri3			brain protein I3	915.16686	945.3901348	945.3901348	1053.533154	787.4770127	847.2024787	935.2064048	855.2687398	1329.759842	1845.262055	1438.380847	1624.770235	812.382865	858.7497716	734.9406806	885.9097962
1416933_at	Por			P450 (cytochrome) oxidoreductase	563.6563351	450.8194657	607.2277868	254.2729176	334.2458876	528.19323	284.5116662	503.7496077	1161.392575	1247.790487	959.5738287	1752.73236	523.2113401	427.0558659	451.4301607	649.7540901
1416946_a_at	Acaa1a /// Acaa1b			acetyl-Coenzyme A acyltransferase 1A /// acetyl-Coenzyme A acyltransferase 1B	13591.99871	16207.56794	16163.70157	17109.38165	8428.265231	8508.505307	11616.67846	13033.34701	18632.7113	18963.53103	15499.34899	16970.95346	16361.86974	14212.96569	13409.24138	13946.15693
1416950_at	Tnfaip8			"tumor necrosis factor, alpha-induced protein 8"	81.32928356	33.3489631	59.52847373	32.85602397	43.77842054	35.18086378	47.74070612	33.96408304	29.4835022	29.4835022	21.87440697	30.10871016	21.34780747	21.77100346	38.26127381	21.47825677
1416953_at	Ctgf			connective tissue growth factor	91.49525366	177.0205451	323.5603463	326.6412085	160.7975929	157.3520321	138.9251512	258.4375691	432.2910029	274.2996555	679.4403085	751.033786	247.3131257	280.6859422	445.359945	138.8311985
1416958_at	Nr1d2			"nuclear receptor subfamily 1, group D, member 2"	1369.961847	1056.384996	700.9292406	1103.155155	1072.238405	1937.418624	1800.834643	840.3485348	8706.577496	7068.115991	6173.187945	9042.963969	1712.858192	1377.398218	2307.124271	1577.09079
1416963_at	Ubac1			ubiquitin associated domain containing 1	502.3872359	491.6221134	450.2095969	431.7061994	408.3968703	391.0821828	428.7940272	419.0382124	411.7277849	483.7000913	472.6950674	407.8443907	330.198098	289.5631087	281.0661687	284.5116662
1417008_at	Crat			carnitine acetyltransferase	136.5939713	141.8712059	133.1253031	154.1888893	72.09738359	77.51303302	86.78976425	170.0901752	98.23491648	83.16646464	121.0888319	141.8712059	125.3420775	88.27096105	101.4104841	116.2694286
1417023_a_at	Fabp4			"fatty acid binding protein 4, adipocyte"	1125.788421	477.1959538	1570.697888	496.3032184	960.8736992	494.9613281	846.0557962	388.4440492	593.4122916	521.0908095	699.0340883	659.5023546	606.4063287	475.2615902	628.9820345	353.3230352
1417025_at	H2-Eb1			"histocompatibility 2, class II antigen E beta"	811.283873	268.7857791	216.8783151	235.5489352	139.0192638	195.012393	209.0940212	431.7061994	300.7502236	259.1382196	189.8030019	178.4643376	183.4866131	140.5330844	274.6714213	244.48362
1417027_at	Trim2			tripartite motif-containing 2	866.9265761	1010.230648	922.630388	958.2757166	1242.732438	987.246132	1112.15334	720.1671584	543.4253287	570.5660122	622.2066483	431.7061994	1033.748843	995.2974934	947.9531833	636.6925178
1417028_a_at	Trim2			tripartite motif-containing 2	637.5550026	712.4095273	589.4088857	571.3389198	770.6030041	660.3961961	721.1427207	565.9500821	332.890987	328.8596056	433.463288	261.6056701	788.5437551	695.2586603	623.0495101	522.5035395
1417032_at	Ube2g2			ubiquitin-conjugating enzyme E2G 2	418.4710472	476.5500725	662.186597	472.0556053	533.2225562	576.7790687	550.0870006	481.0876653	226.633764	311.9467568	371.47183	279.5481525	642.7549476	553.0737269	522.5035395	573.6643281
1417037_at	Orc6l			"origin recognition complex, subunit 6-like (S. cerevisiae)"	76.88594565	72.88247262	54.5878511	85.50690366	66.74310965	57.39181123	66.15837986	59.81121004	42.29291221	59.60911297	81.54977549	64.21698381	55.82092012	59.48817441	33.01207688	36.9879644
1417038_at	9-Sep			septin 9	897.9846663	1136.506327	1073.688662	1060.684591	841.4868988	815.6887815	1125.788421	988.5834883	548.599311	770.6030041	707.6033167	595.0210924	816.7937405	970.0229026	812.382865	694.318114
1417042_at	Slc37a4			"solute carrier family 37 (glucose-6-phosphate transporter), member 4"	1788.692903	2539.889469	2728.817128	2838.080902	2452.045441	2861.23048	3293.829128	2699.431701	3965.068295	3670.599513	4917.365919	4035.467218	2799.920211	3000.069069	2428.904413	2045.233717
1417046_at	Tusc4			tumor suppressor candidate 4	124.5808059	204.1984351	159.496726	119.2989884	138.2684317	136.5939713	140.9140838	103.7012159	81.77092187	94.77311816	140.1530179	99.37189692	100.7263269	85.217983	86.37949637	102.0301696
1417060_at	Ppp1r11			"protein phosphatase 1, regulatory (inhibitor) subunit 11"	251.1936179	273.558012	279.9268377	222.9816222	269.1498852	257.3901439	333.7937196	223.8891803	126.1080009	150.0700217	172.291892	193.9591465	166.7838747	194.3534625	126.7069632	199.9582506
1417065_at	Egr1			early growth response 1	1620.372735	585.4324885	157.1390573	68.1584206	213.672584	2904.169616	516.1759093	159.496726	70.69591747	832.422413	80.23567854	101.1362233	40.5546939	484.3553275	246.1440405	278.7923183
1417069_a_at	Gmfb			"glia maturation factor, beta"	486.9851603	405.0929031	446.5673609	455.7285678	613.8400639	505.7995699	548.599311	556.0770553	729.9829715	626.4328244	782.1643656	674.8569897	559.0963049	570.5660122	648.8751024	667.5874391
1417070_at	Cyp4v3			"cytochrome P450, family 4, subfamily v, polypeptide 3"	5800.453563	5524.545252	6065.496379	5031.873715	4696.173518	4997.912747	4753.716	4323.937636	4503.153685	4412.62062	4595.544204	4180.037008	4140.616866	4123.832443	3650.757181	3740.823026
1417071_s_at	Cyp4v3			"cytochrome P450, family 4, subfamily v, polypeptide 3"	16674.89435	15817.34678	17179.0186	14782.06293	13702.86554	14563.60604	14155.35195	12413.39398	13482.02888	13946.15693	12565.5831	12000.27627	11648.12401	13264.75124	11790.93087	12685.21191
1417079_s_at	Lgals2			"lectin, galactose-binding, soluble 2"	4.436475496	4.445494784	4.450011301	4.451516798	4.462075733	4.453022804	4.445494784	4.45452932	4.469631832	4.462075733	4.446998753	4.460566665	4.45754697	4.4650954	169.1716488	4.456039434
1417084_at	Eif4ebp2			eukaryotic translation initiation factor 4E binding protein 2	156.1846651	187.3776407	191.6102595	275.4160833	307.7521233	402.9053075	355.7226431	432.8768986	289.5631087	380.1204942	331.0932985	378.0674934	280.6859422	285.2830061	283.3583684	333.7937196
1417100_at	Cd320			CD320 antigen	63.6112927	62.58621393	72.58708623	64.69691431	64.91626092	77.67061585	59.40769877	54.40340332	63.1821445	41.58323232	63.52523931	48.29326168	45.68573941	41.44272606	52.62852294	36.83805536
1417126_a_at	Rpl22l1			ribosomal protein L22 like 1	6741.014439	6823.659771	5517.083117	6231.958885	7686.973609	4747.295042	6291.289346	8027.305006	8192	8825.24124	8861.16088	10826.95551	8016.462333	7271.967316	8236.467477	7301.514361
1417129_a_at	Meis2			Meis homeobox 2	27.79734136	23.54937719	26.04843875	24.62531032	23.66122726	17.85434124	67.37862115	39.1785473	30.08834815	21.52190682	14.78171748	18.23296143	11.90693345	11.16913071	12.31265516	11.89485681
1417130_s_at	Angptl4			angiopoietin-like 4	1075.140881	1234.345026	1847.757866	956.9793607	842.6268048	2200.354103	1364.408564	769.5605319	1649.1421	1736.20309	3115.979443	3388.802868	1263.079735	2045.233717	2717.755583	2841.93925
1417141_at	Igtp			interferon gamma induced GTPase	1594.258657	878.7427067	883.5138865	991.2636383	906.5350558	1207.895558	772.6921869	768.51947	1211.173643	1054.958111	631.5416184	753.0704366	769.5605319	650.6342685	745.9675171	458.823985
1417149_at	P4ha2			"procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), alpha II polypeptide"	34.12537513	39.52484774	54.03637536	31.29310697	35.87828437	34.87262354	32.92281978	27.59113691	24.60865665	21.50735193	28.08101153	28.59896438	55.29445855	64.08669652	36.02428771	36.8131169
1417161_at	Cdk2ap2			CDK2-associated protein 2	724.0773439	989.9226562	1000.702207	769.5605319	865.7537973	937.7418441	1109.143256	655.0535318	420.7434494	697.1440602	610.5247621	471.4166814	819.0081511	1094.229773	999.3484567	841.4868988
1417164_at	Dusp10			dual specificity phosphatase 10	33.16887097	34.68430329	39.44465735	40.09068047	32.30469614	28.54094107	33.28132578	37.79789535	24.08134388	32.30469614	12.90137564	9.93150254	43.1021521	26.33208765	33.19131769	32.26099433
1417168_a_at	Usp2			ubiquitin specific peptidase 2	51.78046443	52.52178343	141.20056	47.45075048	55.10762321	27.07311525	22.15755824	63.78374936	355.7226431	556.8303357	650.6342685	1885.668033	65.0482347	75.64700188	55.14491677	44.34510631
1417173_at	Atf6b			activating transcription factor 6 beta	52.41522406	65.84563955	62.33255739	49.18399437	49.31733716	43.13132107	58.41083081	47.54721714	26.85409132	37.46675173	33.1240001	34.33392766	49.25062064	49.35074641	54.32980636	49.18399437
1417174_at	Tmem218			transmembrane protein 218	101.2047364	99.77628162	82.2149014	89.29261771	78.14523496	119.8655276	159.8209805	83.78801552	81.82625957	91.49525366	113.7010684	61.49439437	60.29903463	45.99604786	47.74070612	36.61431753
1417177_at	Galk1			galactokinase 1	811.283873	809.0897863	815.6887815	814.5853172	705.6901193	691.5041024	819.0081511	875.181238	791.7526606	883.5138865	776.8880983	800.3742818	890.71989	875.181238	862.2443739	816.7937405
1417191_at	Dnajb9			"DnaJ (Hsp40) homolog, subfamily B, member 9"	4312.234742	6000.138137	9728.825954	7451.318419	6888.623434	6897.940647	6713.689033	6481.490941	2641.588446	6049.079894	4208.411315	3486.539232	7281.803022	5919.460585	6851.432768	8005.634305
1417209_at	Sertad2			SERTA domain containing 2	110.2898335	123.4057665	96.65195438	124.8339903	99.23746656	116.1121392	110.6637571	169.2861342	162.2187756	211.9439537	150.1716843	172.291892	101.9610977	91.61919616	85.50690366	104.4055793
1417213_a_at	Rbm6			RNA binding motif protein 6	119.2989884	131.7803999	77.51303302	80.56219017	117.8541703	126.278831	157.5651864	85.85486605	152.5279687	149.3606188	208.6697986	117.138377	167.1229438	130.4491741	152.0125894	128.8694066
1417254_at	Spata5			spermatogenesis associated 5	52.91430896	33.39413871	59.93276379	36.73845369	67.65281218	52.6641753	55.97229508	74.57928186	40.11783927	48.42418961	46.74936941	38.13199217	99.30462458	61.70288325	46.62296982	55.97229508
1417261_at	Mbtd1			mbt domain containing 1	142.4485375	81.1093878	86.73106982	96.26016559	113.4703848	102.7231117	88.51027256	117.3765175	124.4964677	147.0532644	180.0417896	162.1089574	80.50770734	45.93379254	94.45288773	80.18136095
1417266_at	Ccl6			chemokine (C-C motif) ligand 6	585.4324885	323.1226337	431.7061994	286.4439388	632.3975639	798.2102529	632.3975639	289.5631087	342.4909366	233.3272504	199.687747	270.9778277	416.2112065	465.0777143	440.5625336	373.4890147
1417273_at	Pdk4			"pyruvate dehydrogenase kinase, isoenzyme 4"	976.6115297	198.2062987	306.5048304	398.0260376	194.6167401	235.2302844	278.4151678	631.5416184	41.55508149	87.7942774	56.0101738	41.1074507	428.7940272	302.792991	330.198098	457.58343
1417280_at	Slc17a1			"solute carrier family 17 (sodium phosphate), member 1"	141.7751625	216.8783151	225.2572921	266.2506062	247.3131257	337.4284949	263.3825582	266.9724386	157.2455086	176.7810716	255.1349974	237.6307951	244.8148056	291.1355087	216.584922	205.3072836
1417290_at	Lrg1			leucine-rich alpha-2-glycoprotein 1	7193.608849	10339.93861	7213.13145	9129.056195	20319.11576	19378.77829	11553.88164	6308.363159	7728.753294	7291.652031	9129.056195	16993.90754	13228.94141	18784.69407	14270.81393	24229.04633
1417292_at	Ifi47			interferon gamma inducible protein 47	4552.174037	3205.825093	2571.028701	2109.916222	3049.210428	3869.603413	2967.76265	1942.676549	1689.827188	2036.943149	1479.865146	1398.069146	1724.485162	2747.359522	3162.719732	2221.302255
1417303_at	Mvd			mevalonate (diphospho) decarboxylase	61.57769672	76.21235548	50.05728017	82.77332463	29.04769939	110.2898335	107.4163653	90.26495057	59.85168671	62.0379023	59.60911297	84.01517331	146.2591426	48.48978662	49.28398469	66.78827742
1417309_at	Tob2			"transducer of ERBB2, 2"	32.61229353	50.26098361	42.75345183	86.8485586	37.59377796	54.66179761	54.25630897	78.03952004	64.30397426	149.6642667	153.7718913	151.1915814	46.15195958	38.52112681	39.52484774	53.5267443
1417310_at	Tob2			"transducer of ERBB2, 2"	114.9391918	165.7709042	150.782794	259.4892568	158.6352968	184.9831433	191.6102595	246.3107869	213.672584	267.6962279	456.9644109	370.4674552	193.0422733	155.8678963	207.5429333	214.8327306
1417315_at	Gripap1			GRIP1 associated protein 1	151.0893331	173.5795285	149.2596088	133.848114	112.3240461	131.6912791	144.9777808	133.2153944	82.10368103	103.0016044	107.4891328	93.68882036	109.9171734	123.8240721	101.5478581	113.8550916
