Probe Set	Gene Symbol	UniGene ID	Representative Public ID	Gene Title=Chromosomal Location	CON2	CON3	CON5	BNF1	BNF4	BNF5	D3T2	D3T4	D3T5	OLT1	OLT3	OLT5
1388331_at	Tra1_predicted	Rn.101146 /// rn.101146	BG057543	tumor rejection antigen gp96 (predicted) /// tumor rejection antigen gp96 (predicted)=chr7q13	22875.65021	24386.38888	21487.72432	14115.29882	18798.2763	15346.32359	24226.37299	22394.76815	18781.09541	29435.55808	18932.1167	17298.1086
1369467_a_at	Pfkfb1	Rn.10115 /// rn.10115	NM_012621	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 1 /// 6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 1=chrXq22-q31	165.0385304	116.2439582	311.3246861	149.187738	224.4460778	163.331705	367.0494113	431.0884484	145.9641003	318.7361668	227.9598582	225.2685002
1383564_at	Irf7	Rn.101159	BF411036	interferon regulatory factor 7=chr1q41	120.5910039	200.2132794	200.0767155	131.3427326	75.3229802	124.2019019	74.4440803	87.97302222	95.03330617	92.24497378	38.68511641	99.23171531
1371734_at	Maea	Rn.101181	BI282245	macrophage erythroblast attacher=chr14q21	450.8898101	455.3763971	474.4900069	462.4198944	477.0532085	644.8894804	498.9811127	702.6415874	628.8569642	529.2133476	377.1942225	723.8224998
1398272_at	B4galnt1	Rn.10119	NM_022860	beta-1,4-N-acetyl-galactosaminyl transferase 1=chr7q22	478.985356	497.5768615	519.8574943	267.7417796	295.6027427	294.6371767	246.9683892	336.7844293	422.3455058	279.8210546	347.4959434	384.1874159
1369099_at	Slc30a1	Rn.10120	NM_022853	solute carrier family 30 (zinc transporter), member 1=chr13q27	88.30159821	38.64520277	98.69037436	50.94813273	135.3075603	88.94285421	21.33391484	58.18244762	32.6947927	21.7058974	53.54091194	160.46212
1369057_at	Stxbp2	Rn.10121	NM_031126	syntaxin binding protein 2=chr12p12	46.55242715	54.3926394	46.15621085	33.84158681	47.08829867	47.30982408	48.72871941	33.88383986	56.79363629	47.80242177	48.63560466	49.90150905
1369063_at	Anp32a	Rn.10123	NM_012903	acidic (leucine-rich) nuclear phosphoprotein 32 family, member A=chr8q24	809.0761927	268.270241	464.5487556	358.563624	459.1213839	229.4808038	848.8786904	872.0244488	475.1925583	504.3204493	430.1254527	590.4727773
1368990_at	Cyp1b1	Rn.10125 /// rn.10125	NM_012940	cytochrome P450, family 1, subfamily b, polypeptide 1 /// cytochrome P450, family 1, subfamily b, polypeptide 1=chr6q11	5.551129798	5.587964436	5.500217929	9326.751411	7086.407432	7924.563908	5.841849681	5.675428971	5.532888049	6.920834257	5.793512043	5.344616434
1385315_at	RGD1309731_predicted	Rn.101261	AI145941	similar to actin monomer-binding protein (predicted)=chr19q12	10.18177792	12.1129831	10.46108011	10.37083368	12.14182864	9.829446819	12.67366379	7.653213066	10.40626373	14.50798162	12.50133298	9.818096318
1385592_at	Bcor_predicted	Rn.101287	BI289386	Bcl6 interacting corepressor (predicted)=chrXq13	275.0268168	179.8605192	291.9375371	212.2455875	192.140903	256.588261	161.3600699	217.135469	174.6323453	74.01875549	118.7872335	223.7313139
1387440_at	Ireb2	Rn.10132	NM_022863	iron responsive element binding protein 2=chr8q24	142.3672566	106.2792462	142.6493697	179.2458165	284.562227	220.0917341	138.6723444	203.6225985	103.0949856	83.23486421	90.88067184	239.1865098
1375895_at	---	Rn.101331	BI275908	CDNA clone IMAGE:7302535, with apparent retained intron=---	339.2421947	248.0301316	382.9796476	308.0445145	290.9786121	429.0604167	210.7435398	219.6335246	170.0620868	124.2662764	200.9616591	188.7558544
1388466_at	Psmd3	Rn.101332 /// rn.101332	BI285842	proteasome (prosome, macropain) 26S subunit, non-ATPase, 3 /// proteasome (prosome, macropain) 26S subunit, non-ATPase, 3=chr10q31	516.0123984	664.8467982	638.7357845	477.6304866	586.073293	692.6084334	395.2937874	579.2197643	636.6133946	531.2409574	434.6404664	665.7029421
1382119_at	Plekhm1	Rn.101335	BI303937	Pleckstrin homology domain containing, family M (with RUN domain) member 1=chr10q32.1	100.6671348	114.3503216	100.7514259	105.4574345	123.5875817	99.35339717	109.0339518	98.79482784	87.25725185	104.0968222	104.6745782	82.90715991
1380867_a_at	Plekhm1	Rn.101335	BM383086	pleckstrin homology domain containing, family M (with RUN domain) member 1=chr10q32.1	166.0985526	189.1234488	180.5933059	188.3383795	166.2605449	214.6155581	198.0239263	173.30262	200.5407021	96.01969738	215.6516924	193.8850606
1386878_at	Lrp10	Rn.101349	AI104234	low-density lipoprotein receptor-related protein 10=chr15p13	801.7241315	745.5255599	791.5920812	813.6582519	794.2911563	866.4734352	799.6581919	854.6565241	898.6773643	824.4827355	686.6525625	935.9702312
1374025_at	Nmnat3	Rn.101356	AA963282	nicotinamide nucleotide adenylyltransferase 3=chr8q31	95.97282952	72.27483189	171.2446884	117.8321855	116.4268759	118.1549961	159.9582645	134.9544428	86.99057883	116.2388611	79.82091535	169.5253584
1383372_at	Ptafr	Rn.10137	BF407234	platelet-activating factor receptor=chr5q36	90.56373466	113.9774952	111.2610991	111.7337464	102.0110736	106.1377099	97.35986146	91.71911549	121.1716359	55.73492816	97.65609868	146.9928219
1379477_at	RGD1561176_predicted	Rn.101381	AI555261	Similar to Programmed cell death 6 interacting protein (ALG-2 interacting protein X) (predicted)=chr8q32	69.219869	24.83989433	91.76849388	36.72693984	11.82406565	11.28745933	22.69729286	19.35891302	9.568612723	19.33734538	6.987996855	9.491306815
1392910_at	Bop1	Rn.101388	AA859968	block of proliferation 1=chr7q34	182.5488945	198.0188662	187.971361	174.2371272	161.9667059	179.3818924	175.4676401	161.4291898	161.3313126	171.7966641	194.6098381	205.0582024
1388431_at	Ss18	Rn.1014	AA851282	synovial sarcoma translocation, Chromosome 18=chr18p13	111.2798125	119.0989872	141.1214133	126.2247673	120.9538643	187.3844537	118.3242852	119.7101756	127.1059876	85.93850191	90.80383932	118.4991511
1391628_at	Ss18	Rn.1014	BF418596	synovial sarcoma translocation, Chromosome 18=chr18p13	55.43529421	55.40898867	87.5895594	70.6544145	105.544548	133.0851625	43.84698322	74.94881858	61.53852076	74.24819959	27.70658802	60.74403427
1397489_at	Ss18	Rn.1014	BE099670	Synovial sarcoma translocation, Chromosome 18=chr18p13	4.479342261	4.445377009	4.47920747	4.539648904	4.514377008	4.423159819	4.718408747	4.247115376	4.41227117	4.602200154	4.557754629	4.266798312
1368227_at	Slc28a2	Rn.10140	NM_031664	solute carrier family 28 (sodium-coupled nucleoside transporter), member 2=chr3q35	357.0389679	657.5372494	436.516508	686.0904539	590.5004394	623.4114653	504.5884559	462.8888213	719.3707492	245.0562024	625.004075	794.2387584
1374032_at	Phf12	Rn.101513	AA998886	PHD finger protein 12=chr10q25	165.8375439	130.8696545	179.8191351	186.7447199	130.8749732	179.2556907	86.93373666	174.0187764	96.18457418	91.12282701	105.0753142	152.9685774
1394014_at	Phf12	Rn.101513	AA924840	PHD finger protein 12=chr10q25	34.44394907	40.07963419	35.37588279	31.66904477	31.54825336	33.65374523	34.08404465	23.85632689	40.07385223	22.7303614	41.0372665	29.40385805
1381420_at	Usp47_predicted	Rn.101536	BF397624	Ubiquitin specific protease 47 (predicted)=chr1q33	22.689686	25.90353172	21.98651582	19.48564733	20.35773565	23.35308605	29.01636749	20.02157531	26.11932388	23.26002027	20.73898952	18.38935125
1373157_at	Usp47_predicted	Rn.101536	AI407830	ubiquitin specific protease 47 (predicted)=chr1q33	156.5608207	107.518482	173.65233	146.9100043	160.6484851	178.1056849	73.39344032	156.0669051	147.0221399	35.78412909	116.9430314	239.443028
1399036_at	Usp47_predicted	Rn.101536	AA964374	ubiquitin specific protease 47 (predicted)=chr1q33	473.1048115	446.1346051	540.1796041	428.0082767	444.788703	541.4690941	436.2349076	480.8764745	578.1530413	323.1780241	412.3022797	558.0474085
1383568_at	Tube1_predicted	Rn.101545	BF523441	tubulin, epsilon 1 (predicted)=chr20q12	4.841924713	4.793529434	4.799029372	4.885794202	4.86673926	4.744580689	5.067866841	4.766185545	4.781486459	5.352565039	4.942165214	4.684957992
1370919_at	Hnrpm	Rn.10156	AI103467	heterogeneous nuclear ribonucleoprotein M=chr7q12	250.7100967	318.22678	409.6295907	317.5023844	326.1022645	350.631164	338.1249492	444.0928234	472.1938525	410.2207692	359.6370377	727.8745619
1371205_at	Slc14a2	Rn.10157	AF230638	Solute carrier family 14 (urea transporter), member 2=chr18q12.3	6.320957878	6.308137556	6.347886707	6.457637655	6.442360563	6.136900157	6.606395876	6.314821582	6.248217273	6.406939401	6.486935756	6.201725238
1398312_s_at	Slc14a2	Rn.10157	AF042167	solute carrier family 14 (urea transporter), member 2=chr18q12.3	5.327871385	5.276323404	5.345826647	5.386876731	5.356435885	5.251103974	5.430926159	5.262599247	5.394243458	5.329481391	5.444861957	5.201263868
1373143_at	RGD1309621	Rn.101585	BM390131	similar to hypothetical protein FLJ10652=chr4q44	151.5329178	178.9689987	231.6837704	231.3073626	173.346191	201.985997	99.56735663	146.7905697	131.0928544	105.9325784	72.12201738	188.3097829
1376121_at	Phf10	Rn.101587	BE107051	PHD finger protein 10=chr1q12	8.211297016	8.408724483	8.005092148	8.256374412	8.367224985	7.363721438	9.982282722	14.5654553	8.706459216	11.53500304	9.980298475	7.914517727
1394906_at	Phf10	Rn.101587	BF289997	PHD finger protein 10=chr1q12	75.97703142	61.03331446	106.7359143	95.73069472	112.3757219	96.78782612	59.03589891	79.82244551	59.65977671	59.45909555	57.65776239	102.5302046
1371523_at	Sumo1 /// Phf10	Rn.101587 /// Rn.1221	AI104261	SMT3 suppressor of mif two 3 homolog 1 (yeast) /// PHD finger protein 10=chr9q31 /// chr1q12	476.8412619	449.9139792	566.9306903	457.1234536	410.9780065	442.8451406	559.4615118	428.846124	517.4641863	426.8246852	426.5438939	617.2290543
1374069_at	Rab11a	Rn.1016	BE118560	RAB11a, member RAS oncogene family=chr8q24	218.4242941	102.0045284	348.4081708	240.5321228	222.7533018	249.9498327	221.8332969	358.025009	255.9077873	222.3542744	204.2156934	323.2343767
1398814_at	Rab11a	Rn.1016	NM_031152	RAB11a, member RAS oncogene family=chr8q24	1092.824555	1130.781994	1190.607135	1402.636324	1289.431761	1404.840221	868.7324129	1450.207304	1483.205558	845.0791804	959.9537646	1428.449858
1386940_at	Timp2	Rn.10161 /// rn.10161	NM_021989	tissue inhibitor of metalloproteinase 2 /// tissue inhibitor of metalloproteinase 2=chr10q32.3	92.65904256	176.5426526	145.0481894	269.8370277	149.6161456	196.2839328	46.2924987	123.6919768	110.7914746	116.5324698	68.95915059	111.5235113
1387566_at	Pla2g4a	Rn.10162	NM_133551	phospholipase A2, group IVA (cytosolic, calcium-dependent)=chr13q21	9.315179096	9.48524891	9.328014738	49.5656744	29.08737472	30.95888326	9.23669033	13.8542671	9.182015084	8.992815474	9.83107556	21.78472955
1378551_at	Cyp20a1	Rn.101629	BE118606	cytochrome P450, family 20, subfamily A, polypeptide 1=chr9q31	322.0993493	224.0942422	390.1053974	384.3400701	311.141492	375.849161	289.9821305	390.4093804	259.7988197	237.1688174	198.9934214	450.4068967
1387973_at	Cyp4f4	Rn.10170 /// rn.10170	U39206	cytochrome P450, family 4, subfamily f, polypeptide 4 /// cytochrome P450, family 4, subfamily f, polypeptide 4=chr7q11	2827.076192	2655.288988	3186.112184	1899.172007	2031.34355	2105.963432	2775.650125	2939.030754	3324.880122	3040.028598	2937.892923	2845.609834
1373866_at	RGD1359509	Rn.101706	AI228596	similar to hypothetical protein FLJ13448=chr9q31	1290.60343	959.7292985	1571.142564	943.3529843	865.6345804	756.4047506	474.3609378	489.0615557	337.1384364	379.4013382	347.4325222	583.3706224
1387123_at	Cyp17a1	Rn.10172 /// rn.10172	NM_012753	cytochrome P450, family 17, subfamily a, polypeptide 1 /// cytochrome P450, family 17, subfamily a, polypeptide 1=chr1q55	362.8768196	457.1820104	85.87697778	162.1857695	166.8854392	101.1852832	5.179542601	8.378643779	6.361177899	5.403207983	5.506096539	14.03928199
1373241_at	Mrpl49	Rn.101724	AW252569	mitochondrial ribosomal protein L49=chr1q43	673.9039889	755.6347964	886.2927348	669.5581456	764.9253505	736.243571	617.1124596	602.3938312	655.6260059	673.6988946	745.0008204	684.9460851
1372619_at	Mrpl49	Rn.101724	AI172185	mitochondrial ribosomal protein L49=chr1q43	276.6714363	243.1090795	289.5971299	269.0627885	382.9305203	375.3659066	150.8394309	262.8375303	239.045671	173.925542	237.0483906	373.4769831
1367678_at	Sdha	Rn.101725 /// rn.101725	NM_130428	succinate dehydrogenase complex, subunit A, flavoprotein (Fp) /// succinate dehydrogenase complex, subunit A, flavoprotein (Fp)=chr1p11	2521.880414	2573.496402	2442.382801	2321.109147	2479.579695	3065.046827	3054.847635	2994.85851	2401.510731	2626.827448	1905.659079	3087.971453
1369041_at	Nlgn1	Rn.10173	NM_053868	neuroligin 1=chr2q24	5.740101688	5.891896906	5.709630186	5.83187913	5.8129275	5.61905074	6.249200256	5.629252318	5.68182522	6.12500799	6.760084265	5.461553122
1374502_at	Rab3gap2	Rn.101730	AI180286	RAB3 GTPase activating protein subunit 2=chr13q26	33.60711484	33.12602347	42.09611262	34.41602427	33.30993692	47.79633317	34.6330267	31.78056052	35.41331515	34.03071059	34.50448416	41.29703952
1372375_at	Atg16l1_predicted	Rn.101734	BF395615	ATG16 autophagy related 16-like 1 (S. cerevisiae) (predicted)=chr9q35	310.9615983	301.781748	394.1949382	277.3802691	298.1386188	387.7573218	170.4967511	214.5420808	261.4570854	140.0050914	221.1935215	220.1310186
1383361_at	LOC686213 /// LOC690183	Rn.101739	BM383741	similar to DnaJ homolog subfamily B member 6 (Heat shock protein J2) (HSJ-2) (MRJ) (mDj4) /// similar to DnaJ homolog subfamily B member 6 (Heat shock protein J2) (HSJ-2) (MRJ) (mDj4)=chr1q43	1311.753415	1287.514764	1635.447611	1163.548248	1253.04334	1645.758496	1095.054221	962.5280146	1322.083297	1051.316439	1043.905216	1533.675415
1382427_at	Cggbp1_predicted	Rn.101743	BG373237	CGG triplet repeat binding protein 1 (predicted)=chr11p12	46.50031806	49.50181387	32.63415433	43.46048044	36.70301128	33.93598859	68.42152824	83.06149779	78.91638738	61.95989362	32.0887796	73.33928536
1388771_at	Cggbp1_predicted	Rn.101743	BG668182	CGG triplet repeat binding protein 1 (predicted)=chr11p12	420.5626481	439.7967705	551.4584432	466.0281064	375.1049333	448.4085753	324.8458078	459.9791201	408.7673065	286.7266612	325.4895406	502.0938745
1380351_at	Sugt1	Rn.101758 /// rn.101758	AI137310	SGT1, suppressor of G2 allele of SKP1 (S. cerevisiae) /// SGT1, suppressor of G2 allele of SKP1 (S. cerevisiae)=chr15q12	180.2921656	266.0700867	233.8225448	280.878209	190.6150846	209.3853246	144.451891	109.4006983	186.1021539	78.1683942	103.6615959	294.5950234
1389177_at	Perp_predicted	Rn.101762	AI598971	PERP, TP53 apoptosis effector (predicted)=chr1p12	230.2904102	152.7060056	220.1393872	468.8158104	462.856551	446.8380023	169.399481	224.6344435	156.485581	161.7152572	185.2071453	287.5752723
1372423_at	Perp_predicted	Rn.101762 /// rn.101762	BI286396	PERP, TP53 apoptosis effector (predicted) /// PERP, TP53 apoptosis effector (predicted)=chr1p12	794.2211567	680.8967935	918.763617	1527.048766	897.6054398	1093.283113	900.3550486	1137.236939	785.554125	801.954875	709.1212154	898.3793734
1372044_at	RGD1310348_predicted	Rn.101776	AI410321	similar to Ser/Thr-rich protein T10 in DGCR region (predicted)=chr11q23	7.97451173	5.824894379	6.005711854	5.941159671	5.892097836	5.986947927	4.756982985	5.888250678	4.782510729	5.876442537	5.103605877	5.749445064
1387029_at	Cfh	Rn.101777	NM_130409	complement component factor H=chr13q13	10712.88483	9562.067138	11914.78865	10044.13734	10146.8409	10064.53899	11769.39622	11734.06501	11235.25532	9489.066554	7869.44971	12325.24633
1383046_at	Cfh	Rn.101777	AA957258	complement component factor H=chr13q13	10453.68339	7832.392563	9335.062459	9774.81051	9766.507962	8988.264847	10318.00943	13001.87735	9213.653386	9844.605096	9014.051954	9815.007195
1367999_at	Aldh2	Rn.101781 /// rn.101781	NM_032416	aldehyde dehydrogenase 2 /// aldehyde dehydrogenase 2=chr12q16	6807.01739	6376.359961	6922.592784	4939.325262	5668.926937	5434.160306	8584.453991	7420.163392	8137.753978	8485.731528	6489.662202	6646.783649
1388692_at	LOC679944 /// LOC681562	Rn.101790	AI411102	similar to spermatogenesis associated 11 /// similar to spermatogenesis associated 11=---	332.8273393	197.297865	331.0862969	151.8713374	145.4182576	236.9405644	220.916427	298.0948494	212.0689276	279.868182	147.949901	304.7091704
1377827_at	Srfbp1	Rn.101802	AA851587	serum response factor binding protein 1=chr18q11	90.97702674	91.45779805	92.71713911	107.7361213	105.4622605	92.53271952	92.74582304	90.05766893	91.00619834	101.6997738	92.35432706	66.37273472
1385368_at	Srfbp1	Rn.101802	AA998786	Serum response factor binding protein 1=chr18q11	4.714702386	4.666639821	4.732597509	4.785315029	4.753744284	4.6916818	4.868558769	5.848897583	4.619591215	4.749499164	4.83398264	4.56662293
1390340_a_at	Eif4g1	Rn.101803	AA899256	eukaryotic translation initiation factor 4 gamma, 1=chr11q23	104.5311531	247.036528	130.0755934	97.65985095	117.1650214	132.7129276	282.7573518	44.27080273	207.0038292	169.6864962	131.5718127	165.4912874
1388322_at	Eif4g1	Rn.101803	AI170773	eukaryotic translation initiation factor 4 gamma, 1=chr11q23	1253.915627	1271.987052	1322.756315	1140.221038	1180.761581	1303.814564	1161.453411	760.0521282	1375.995065	1572.749698	941.6992824	1384.902043
1374169_at	RGD1310686	Rn.101805	AI236128	similar to chromosome 16 open reading frame 5=chr10q12	749.2822759	804.7223892	717.1645409	625.700128	721.5757862	594.1244377	766.1988839	786.2442157	814.6577983	632.3069668	661.7676853	723.6313253
1374217_at	RGD1310686	Rn.101805	BG375463	similar to chromosome 16 open reading frame 5=chr10q12	519.9949308	472.8212337	548.6727179	356.5417424	522.8484467	515.9692857	434.0676164	483.9826886	420.039902	351.251937	334.3601032	681.260539
1375674_at	RGD1310686	Rn.101805	BI294949	similar to chromosome 16 open reading frame 5=chr10q12	510.5934831	455.1699355	435.5156041	392.129216	523.6073432	500.2707997	495.4003295	336.7995076	473.6733633	475.1701601	480.4352285	607.2121713
1374424_at	Prmt5_predicted	Rn.101808	BE112720	protein arginine N-methyltransferase 5 (predicted)=chr15p13	361.8283833	317.1867619	534.9244653	383.7418204	405.407846	465.7159304	470.3760342	370.0337403	447.1529612	385.0707746	464.6229824	408.2603136
1399109_at	---	Rn.101809	BI281673	Transcribed locus=---	419.3818472	320.2179735	253.163613	379.5322143	232.2460869	226.2225329	143.1389166	321.2859851	184.9516926	112.5014759	96.26882709	213.6289867
1376568_at	Map4k4_predicted	Rn.101820	AI144997	mitogen-activated protein kinase kinase kinase kinase 4 (predicted)=chr9q21	5.941832536	5.963885596	7.2104021	14.91945496	5.874262773	6.961942425	6.38189103	6.077723271	5.770886429	6.395994694	6.091527272	6.508531016
1390407_at	Cldnd1	Rn.101823	AA955196	claudin domain containing 1=chr11q12	1105.116531	1127.597704	1361.845845	1375.620056	1146.902098	1259.273073	1034.986583	1122.594686	1308.733515	1152.989013	1163.474285	1305.726768
1377924_at	---	Rn.101829	BE113414	Transcribed locus=---	95.17814151	75.65565926	186.6279952	64.44544458	71.80162699	88.00726793	47.28896893	133.5844928	48.34108855	64.43380217	85.90184989	64.099825
1373563_at	RGD1310925_predicted	Rn.101830	H35156	similar to putative nucleic acid binding protein RY-1; EST AI449063 (predicted)=chr4q34	272.4433752	290.4267196	386.0622845	301.2162384	290.4256199	313.7718411	163.131142	325.5399761	273.1955125	187.2638272	209.4480607	312.3522415
