"Probe Set"	"Gene Symbol"	"UniGene ID"	"Representative Public ID"	"Gene Title=Chromosomal Location"	"CON1"	"CON2"	"CON3"	"CON4"	"BNF1"	"BNF2"	"BNF3"	"BNF4"	"D3T1"	"D3T2"	"D3T3"	"D3T4"	"OLT1"	"OLT2"	"OLT3"	"OLT4"
"1382955_at"	"Gpr126_predicted"	"Rn.100820"	"BI284296"	"G protein-coupled receptor 126 (predicted)=chr1p13"	15.70013898	16.83252873	16.69178741	17.11528944	16.94184135	16.93245699	17.67351761	16.93029881	18.97809891	17.81665961	17.47155894	16.0944384	23.78397583	18.7176641	20.98123376	16.05572927
"1382080_at"	"RGD1307729_predicted"	"Rn.100827"	"AW523680"	"similar to KIAA0853 protein (predicted)=chr15q11"	132.5282875	92.43974206	91.46548607	95.86180428	99.39745803	91.69517474	94.51188182	108.5934641	81.10861162	82.92689897	95.33816688	93.0323628	91.75741258	94.60039714	91.2109051	90.92323668
"1379664_at"	"RGD1307729_predicted"	"Rn.100827"	"BF419602"	"similar to KIAA0853 protein (predicted)=chr15q11"	8.235439744	7.925302102	15.39656059	8.001279924	7.99492633	7.826220706	7.947816368	7.869165906	7.710604582	8.534112176	9.391952409	7.068480855	8.30551139	8.355394947	8.101563787	7.652047318
"1369799_at"	"Abat"	"Rn.10090"	"U29701"	"4-aminobutyrate aminotransferase=chr10q12"	770.3436917	647.0651834	622.9359192	665.9272787	724.7233805	708.4531644	856.6922618	874.5776789	1467.72604	1195.915358	1315.394466	1266.514448	1096.868378	745.1457525	778.6930345	959.6271959
"1375321_at"	"Abat"	"Rn.10090"	"BF393840"	"4-aminobutyrate aminotransferase=chr10q12"	7.238556935	7.375666096	7.314288553	7.473529526	7.441697788	7.353924184	7.378348867	7.380077186	7.066501025	10.21341413	7.494133614	7.172029439	9.374683128	15.84431485	12.37821342	7.338660917
"1369929_at"	"Kcmf1"	"Rn.100904"	"NM_013013"	"Potassium channel modulatory factor 1=chr4q33"	2005.377145	1691.571308	1301.089779	1199.358688	1773.500252	2001.600195	1413.949942	1569.982932	1783.1045	1311.666867	1625.616415	1549.361542	924.3583983	910.5171557	797.9751674	1225.545932
"1367646_at"	"Ctsb"	"Rn.100909"	"NM_022597"	"cathepsin B=chr15p12"	5621.926434	4309.727869	4827.486067	4542.508882	4330.477419	4163.727219	4096.273559	4279.579847	4725.422398	4916.377702	5331.824468	5031.833221	5088.837896	5009.922845	4329.315993	4131.412736
"1378197_at"	"KIFC2"	"Rn.100970"	"AW433953"	"kinesin family member C2=chr7q34"	6.287981291	12.40871901	7.017633962	6.480588295	6.416372877	6.321461745	6.445932371	5.49002935	6.302961572	5.618862117	6.148388709	6.309318753	6.555287722	6.073143389	6.969785689	6.251128338
"1395418_at"	"LOC606294 /// Aprin_predicted"	"Rn.100975 /// Rn.105768"	"BE110637"	"Hypothetical protein LOC606294 /// Androgen-induced proliferation inhibitor (predicted)=chr20q11 /// chr12p12"	7.036985938	6.504926442	6.604207731	6.705397465	6.666956459	6.461549709	6.62033921	6.580731615	6.483297673	7.143716129	6.738443255	6.273332741	6.739862363	6.772542745	6.847517756	6.436298405
"1369409_at"	"Nab1"	"Rn.10099"	"NM_022856"	"Ngfi-A binding protein 1=chr9q22"	346.6927903	270.4512164	298.5665451	151.6842824	216.0698355	152.5347456	245.5561144	266.1322063	375.9080889	99.71741121	119.7858034	93.25045134	142.8995276	120.3416366	183.7861872	153.9871404
"1393172_at"	"Nab1"	"Rn.10099"	"AA848648"	"Ngfi-A binding protein 1=chr9q22"	953.67664	1070.746674	1384.082468	714.0736667	1104.211227	668.6004844	993.5400878	794.5410416	919.5381873	1375.261956	961.6928876	338.8177513	1129.405119	1024.670766	1376.84793	1070.090382
"1376887_at"	"RGD1559144_predicted"	"Rn.100996"	"AI555799"	"similar to ZFP (predicted)=chr8q32"	296.6143533	278.4999162	206.3505385	245.5418358	240.7024309	208.3364697	221.2624807	212.494653	175.5717873	143.5340365	208.4071831	247.7948216	143.4561945	130.2487534	154.0600997	199.6814937
"1379461_at"	"RGD1559144_predicted"	"Rn.100996"	"BE120147"	"similar to ZFP (predicted)=chr8q32"	76.21110657	42.72939645	42.30077798	42.65530201	42.28666452	40.88178695	42.94025478	42.96882847	46.53293881	43.5370519	50.41397548	41.56762077	37.10458613	43.02826027	34.63395809	41.13895981
"1388417_at"	"Anapc5_predicted"	"Rn.101004"	"BI281876"	"anaphase-promoting complex subunit 5 (predicted)=chr12q16"	1371.332594	1208.414772	1320.775501	1068.968355	1267.723744	1263.761119	1011.73314	1144.046415	1266.742902	1547.368216	1771.589775	1366.706043	1783.354798	1495.660407	1061.210669	1196.918579
"1371249_at"	"Xbp1"	"Rn.101044 /// rn.101044"	"BF417262"	"X-box binding protein 1 /// X-box binding protein 1=chr14q21"	2101.626439	2147.506675	2051.67325	2279.244486	2726.2788	2798.100101	2988.530456	3195.452574	2168.467116	2148.158098	2146.68867	2281.823931	2547.946624	2215.429834	2028.242151	2382.801604
"1388477_at"	"LOC501281"	"Rn.101054"	"AI598440"	"similar to RAN binding protein 3 isoform RANBP3-b=---"	205.0749343	149.9271476	167.0429966	151.3010388	146.4531368	149.2079718	131.5143542	150.2407488	136.9252343	152.6294829	150.7098327	148.0436516	155.6986403	207.4537916	150.6691014	147.1700996
"1369120_a_at"	"Lhb"	"Rn.10108"	"NM_012858"	"luteinizing hormone beta=chr1q22"	15.89366125	16.04729229	15.92362774	16.20516661	16.14165184	15.88388826	16.19582525	16.23983414	16.19825475	16.29076369	16.59825465	15.96348142	23.0455911	16.148328	18.27449916	15.72861759
"1388471_at"	"Tcp11l2"	"Rn.101085"	"AA800197"	"t-complex 11 (mouse) like 2=chr7q13"	272.3620317	179.4179839	215.2651432	219.9844743	297.2240752	168.1806918	147.6876826	246.3462025	557.479658	324.9472542	371.2380694	742.2667957	396.5832909	412.4506995	400.7582631	563.9460186
"1369927_at"	"Mor1"	"Rn.1011 /// rn.1011"	"NM_031151"	"malate dehydrogenase, mitochondrial /// malate dehydrogenase, mitochondrial=chr12q12"	2772.762245	2601.352876	2597.201028	2612.539057	1806.70642	1811.596146	2329.793076	2278.205401	2360.887531	2251.818136	2188.37246	2165.691902	2494.587917	2400.575441	2446.325667	2613.332231
"1374292_at"	"RGD1305007"	"Rn.101104"	"BF414124"	"similar to RIKEN cDNA 1110031I02=chr10q32.3"	45.55013122	38.09276154	45.14754522	38.88978689	37.90330638	38.56930745	39.71243661	37.39735069	37.90118525	39.19851799	38.8879611	43.03810577	39.54225317	37.9310471	38.23031073	37.27283816
"1368988_at"	"Casq2"	"Rn.10111"	"AW520914"	"calsequestrin 2=chr2q34"	5.820639256	5.957230683	5.927676104	6.268034245	6.045844101	5.992320871	6.017563922	6.031196405	6.419631072	6.637839904	6.479842423	5.854254975	7.447349887	6.64137306	6.592502271	5.91010895
"1372871_at"	"RGD735175"	"Rn.101111"	"AA891821"	"hypothetical protein MGC:72616=chr9q33"	241.7828487	118.0143985	132.5304324	67.47120735	167.181018	132.0992045	120.2754238	110.6029586	152.1501637	128.9754143	230.9881734	315.6395988	155.1455385	118.4824633	84.54257538	151.6139984
"1375371_at"	"RGD1560047_predicted"	"Rn.101115"	"BI296662"	"similar to Ran-binding protein 2 (predicted)=chr20q11"	645.1728959	594.7191396	407.6803715	540.3835517	546.5780846	370.1038112	522.9376422	614.1465279	628.1382367	374.3098619	335.069802	381.5579756	276.9552822	345.97649	324.4630339	439.3605453
"1383172_at"	"RGD1560047_predicted"	"Rn.101115"	"BF543886"	"similar to Ran-binding protein 2 (predicted)=chr20q11"	397.9284499	383.9799392	260.393202	418.1810932	437.7465317	360.0008815	374.5280858	417.9093252	382.9310806	380.0727192	244.269857	380.2714162	253.2811553	292.7457192	352.0519553	469.4628759
"1388331_at"	"Tra1_predicted"	"Rn.101146 /// rn.101146"	"BG057543"	"tumor rejection antigen gp96 (predicted) /// tumor rejection antigen gp96 (predicted)=chr7q13"	19208.76692	22875.65021	24386.38888	21466.64989	14115.29882	22980.93411	15395.24995	18798.2763	21094.88336	24226.37299	23604.03693	22394.76815	29435.55808	19072.60375	18932.1167	20152.34032
"1369467_a_at"	"Pfkfb1"	"Rn.10115 /// rn.10115"	"NM_012621"	"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 1 /// 6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 1=chrXq22-q31"	319.5119804	165.0385304	116.2439582	227.6020373	149.187738	135.4409223	216.2860566	224.4460778	306.6488208	367.0494113	453.5304273	431.0884484	318.7361668	262.3786791	227.9598582	82.21382429
"1383564_at"	"Irf7"	"Rn.101159"	"BF411036"	"interferon regulatory factor 7=chr1q41"	91.81430856	120.5910039	200.2132794	125.5909185	131.3427326	109.4727593	60.02789838	75.3229802	86.03435406	74.4440803	47.80013601	87.97302222	92.24497378	114.2655986	38.68511641	49.92179026
"1371734_at"	"Maea"	"Rn.101181"	"BI282245"	"macrophage erythroblast attacher=chr14q21"	478.6092478	450.8898101	455.3763971	479.0407321	462.4198944	423.3232858	406.0185734	477.0532085	682.1237653	498.9811127	616.7953284	702.6415874	529.2133476	491.4936459	377.1942225	558.4286739
"1398272_at"	"B4galnt1"	"Rn.10119"	"NM_022860"	"beta-1,4-N-acetyl-galactosaminyl transferase 1=chr7q22"	510.6342711	478.985356	497.5768615	425.4279376	267.7417796	297.0495459	332.1971922	295.6027427	238.0259389	246.9683892	308.4547188	336.7844293	279.8210546	425.0857006	347.4959434	374.9007353
"1369099_at"	"Slc30a1"	"Rn.10120"	"NM_022853"	"solute carrier family 30 (zinc transporter), member 1=chr13q27"	87.97625382	88.30159821	38.64520277	73.5267413	50.94813273	61.10445798	71.90205674	135.3075603	160.822185	21.33391484	31.95683815	58.18244762	21.7058974	21.40177023	53.54091194	42.74914815
"1369057_at"	"Stxbp2"	"Rn.10121"	"NM_031126"	"syntaxin binding protein 2=chr12p12"	46.03785086	46.55242715	54.3926394	43.51178436	33.84158681	43.51102207	47.02177365	47.08829867	70.46639584	48.72871941	48.60431277	33.88383986	47.80242177	65.49798878	48.63560466	45.60311104
"1369063_at"	"Anp32a"	"Rn.10123"	"NM_012903"	"acidic (leucine-rich) nuclear phosphoprotein 32 family, member A=chr8q24"	975.1128103	809.0761927	268.270241	601.0962098	358.563624	308.2809334	429.3419426	459.1213839	1655.007799	848.8786904	1331.539296	872.0244488	504.3204493	413.7281092	430.1254527	1185.175489
"1368990_at"	"Cyp1b1"	"Rn.10125 /// rn.10125"	"NM_012940"	"cytochrome P450, family 1, subfamily b, polypeptide 1 /// cytochrome P450, family 1, subfamily b, polypeptide 1=chr6q11"	5.463067634	5.551129798	5.587964436	5.71471044	9326.751411	11205.53865	7537.070489	7086.407432	5.622941685	5.841849681	5.757179157	5.675428971	6.920834257	5.694272291	5.793512043	5.540140738
"1385315_at"	"RGD1309731_predicted"	"Rn.101261"	"AI145941"	"similar to actin monomer-binding protein (predicted)=chr19q12"	9.874956719	10.18177792	12.1129831	10.98678068	10.37083368	10.41299405	10.4545044	12.14182864	10.11085336	12.67366379	10.88826888	7.653213066	14.50798162	16.7749834	12.50133298	10.01025621
"1385592_at"	"Bcor_predicted"	"Rn.101287"	"BI289386"	"Bcl6 interacting corepressor (predicted)=chrXq13"	430.3770895	275.0268168	179.8605192	245.828996	212.2455875	122.4650212	157.5575534	192.140903	184.3178995	161.3600699	117.234537	217.135469	74.01875549	179.7249244	118.7872335	239.8003053
"1387440_at"	"Ireb2"	"Rn.10132"	"NM_022863"	"iron responsive element binding protein 2=chr8q24"	213.2652435	142.3672566	106.2792462	152.8213974	179.2458165	141.6334956	197.9976143	284.562227	300.1712671	138.6723444	149.3634029	203.6225985	83.23486421	116.9874752	90.88067184	125.1059601
"1375895_at"	"---"	"Rn.101331"	"BI275908"	"CDNA clone IMAGE:7302535, with apparent retained intron=---"	423.2994119	339.2421947	248.0301316	378.6779067	308.0445145	207.1496666	318.1874486	290.9786121	221.9580238	210.7435398	157.8827016	219.6335246	124.2662764	236.4281926	200.9616591	215.2518591
"1388466_at"	"Psmd3"	"Rn.101332 /// rn.101332"	"BI285842"	"proteasome (prosome, macropain) 26S subunit, non-ATPase, 3 /// proteasome (prosome, macropain) 26S subunit, non-ATPase, 3=chr10q31"	837.4120751	516.0123984	664.8467982	596.3342756	477.6304866	427.1461655	562.5357748	586.073293	583.197371	395.2937874	598.3143414	579.2197643	531.2409574	590.227722	434.6404664	662.2775692
"1382119_at"	"Plekhm1"	"Rn.101335"	"BI303937"	"Pleckstrin homology domain containing, family M (with RUN domain) member 1=chr10q32.1"	99.43621736	100.6671348	114.3503216	105.9899892	105.4574345	95.66935682	112.5638584	123.5875817	99.86151141	109.0339518	93.01693679	98.79482784	104.0968222	102.8030245	104.6745782	99.19917217
"1380867_a_at"	"Plekhm1"	"Rn.101335"	"BM383086"	"pleckstrin homology domain containing, family M (with RUN domain) member 1=chr10q32.1"	186.5984619	166.0985526	189.1234488	174.7963936	188.3383795	209.563102	179.973732	166.2605449	180.0465102	198.0239263	77.93146305	173.30262	96.01969738	184.3936134	215.6516924	186.5471024
"1386878_at"	"Lrp10"	"Rn.101349"	"AI104234"	"low-density lipoprotein receptor-related protein 10=chr15p13"	835.3837008	801.7241315	745.5255599	766.3305138	813.6582519	756.7194258	792.3660521	794.2911563	780.4354239	799.6581919	791.271307	854.6565241	824.4827355	835.065821	686.6525625	809.6723008
"1374025_at"	"Nmnat3"	"Rn.101356"	"AA963282"	"nicotinamide nucleotide adenylyltransferase 3=chr8q31"	205.4822699	95.97282952	72.27483189	100.019598	117.8321855	114.7619661	100.7656837	116.4268759	182.2592378	159.9582645	117.6915159	134.9544428	116.2388611	114.2726433	79.82091535	118.3635355
"1383372_at"	"Ptafr"	"Rn.10137"	"BF407234"	"platelet-activating factor receptor=chr5q36"	68.8197489	90.56373466	113.9774952	93.7319979	111.7337464	167.6940405	135.6228716	102.0110736	105.3939025	97.35986146	95.26056372	91.71911549	55.73492816	114.0239921	97.65609868	91.36374444
"1379477_at"	"RGD1561176_predicted"	"Rn.101381"	"AI555261"	"Similar to Programmed cell death 6 interacting protein (ALG-2 interacting protein X) (predicted)=chr8q32"	98.08226736	69.219869	24.83989433	70.29925767	36.72693984	12.77784386	48.25144738	11.82406565	18.10630165	22.69729286	14.61603436	19.35891302	19.33734538	7.931848225	6.987996855	7.623428342
"1392910_at"	"Bop1"	"Rn.101388"	"AA859968"	"block of proliferation 1=chr7q34"	195.7508369	182.5488945	198.0188662	174.3527557	174.2371272	164.0025588	159.6600071	161.9667059	177.5111555	175.4676401	149.2546048	161.4291898	171.7966641	174.4237109	194.6098381	207.6723839
"1388431_at"	"Ss18"	"Rn.1014"	"AA851282"	"synovial sarcoma translocation, Chromosome 18=chr18p13"	151.7866069	111.2798125	119.0989872	110.0273731	126.2247673	119.0676305	117.4802242	120.9538643	145.9776844	118.3242852	121.5693734	119.7101756	85.93850191	121.7224595	90.80383932	120.9628852
"1391628_at"	"Ss18"	"Rn.1014"	"BF418596"	"synovial sarcoma translocation, Chromosome 18=chr18p13"	98.31699342	55.43529421	55.40898867	53.31496428	70.6544145	97.8480962	53.60122466	105.544548	111.576199	43.84698322	33.94063583	74.94881858	74.24819959	77.67744486	27.70658802	55.80188851
"1397489_at"	"Ss18"	"Rn.1014"	"BE099670"	"Synovial sarcoma translocation, Chromosome 18=chr18p13"	4.467487052	4.479342261	4.445377009	4.575354842	4.539648904	4.449080576	4.495978417	4.514377008	4.480158192	4.718408747	4.644321412	4.247115376	4.602200154	4.548178468	4.557754629	4.331866787
"1368227_at"	"Slc28a2"	"Rn.10140"	"NM_031664"	"solute carrier family 28 (sodium-coupled nucleoside transporter), member 2=chr3q35"	560.9628878	357.0389679	657.5372494	395.3586231	686.0904539	556.9309501	373.6370381	590.5004394	595.7211682	504.5884559	453.0759418	462.8888213	245.0562024	1099.552146	625.004075	914.4822212
"1374032_at"	"Phf12"	"Rn.101513"	"AA998886"	"PHD finger protein 12=chr10q25"	211.1756826	165.8375439	130.8696545	157.2732497	186.7447199	111.6362532	132.7840502	130.8749732	115.1686131	86.93373666	77.18192566	174.0187764	91.12282701	133.1610076	105.0753142	178.7350923
"1394014_at"	"Phf12"	"Rn.101513"	"AA924840"	"PHD finger protein 12=chr10q25"	41.97855499	34.44394907	40.07963419	32.69482887	31.66904477	30.93625043	21.39221007	31.54825336	25.83798302	34.08404465	21.53418916	23.85632689	22.7303614	41.52916251	41.0372665	30.03281446
"1381420_at"	"Usp47_predicted"	"Rn.101536"	"BF397624"	"Ubiquitin specific protease 47 (predicted)=chr1q33"	21.76100935	22.689686	25.90353172	21.45808555	19.48564733	20.31992804	20.17463374	20.35773565	19.96383754	29.01636749	35.50461429	20.02157531	23.26002027	22.56432488	20.73898952	27.30745941
"1373157_at"	"Usp47_predicted"	"Rn.101536"	"AI407830"	"ubiquitin specific protease 47 (predicted)=chr1q33"	252.54527	156.5608207	107.518482	191.8246607	146.9100043	113.9372257	165.0626808	160.6484851	177.4042955	73.39344032	145.5006593	156.0669051	35.78412909	161.6705125	116.9430314	142.1466947
"1399036_at"	"Usp47_predicted"	"Rn.101536"	"AA964374"	"ubiquitin specific protease 47 (predicted)=chr1q33"	639.5457332	473.1048115	446.1346051	423.2202447	428.0082767	301.353028	464.3298172	444.788703	467.4864555	436.2349076	486.792346	480.8764745	323.1780241	557.5323888	412.3022797	526.435318
"1383568_at"	"Tube1_predicted"	"Rn.101545"	"BF523441"	"tubulin, epsilon 1 (predicted)=chr20q12"	4.820672282	4.841924713	4.793529434	4.958335301	4.885794202	4.564719127	4.839115873	4.86673926	4.8078485	5.067866841	4.978966332	4.766185545	5.352565039	4.950349018	4.942165214	4.745962953
"1370919_at"	"Hnrpm"	"Rn.10156"	"AI103467"	"heterogeneous nuclear ribonucleoprotein M=chr7q12"	378.6681431	250.7100967	318.22678	254.4398622	317.5023844	234.0577224	260.6435531	326.1022645	467.4984784	338.1249492	431.9524587	444.0928234	410.2207692	362.1760981	359.6370377	440.1067547
"1371205_at"	"Slc14a2"	"Rn.10157"	"AF230638"	"Solute carrier family 14 (urea transporter), member 2=chr18q12.3"	5.392306209	6.320957878	6.308137556	6.524596622	6.457637655	6.324290772	6.415884707	6.442360563	6.282176894	6.606395876	6.896004749	6.314821582	6.406939401	6.457667322	6.486935756	6.524980404
"1398312_s_at"	"Slc14a2"	"Rn.10157"	"AF042167"	"solute carrier family 14 (urea transporter), member 2=chr18q12.3"	5.288258092	5.327871385	5.276323404	5.434794171	5.386876731	6.040953242	5.358458457	5.356435885	5.29903137	5.430926159	5.406493096	5.262599247	5.329481391	5.400361251	5.444861957	5.225547798
"1373143_at"	"RGD1309621"	"Rn.101585"	"BM390131"	"similar to hypothetical protein FLJ10652=chr4q44"	205.7699582	151.5329178	178.9689987	165.5032615	231.3073626	118.5425531	166.3395644	173.346191	145.9599014	99.56735663	82.12199231	146.7905697	105.9325784	129.4270424	72.12201738	132.9250162
"1376121_at"	"Phf10"	"Rn.101587"	"BE107051"	"PHD finger protein 10=chr1q12"	7.831651429	8.211297016	8.408724483	8.545708509	8.256374412	8.226721063	8.296552741	8.367224985	8.032999129	9.982282722	9.485977287	14.5654553	11.53500304	9.052205189	9.980298475	7.954900023
"1394906_at"	"Phf10"	"Rn.101587"	"BF289997"	"PHD finger protein 10=chr1q12"	102.3343134	75.97703142	61.03331446	107.3518148	95.73069472	58.91582398	79.19339673	112.3757219	95.81251072	59.03589891	82.05224362	79.82244551	59.45909555	59.85797355	57.65776239	86.14058117
"1371523_at"	"Sumo1 /// Phf10"	"Rn.101587 /// Rn.1221"	"AI104261"	"SMT3 suppressor of mif two 3 homolog 1 (yeast) /// PHD finger protein 10=chr9q31 /// chr1q12"	632.4709098	476.8412619	449.9139792	460.2491484	457.1234536	288.7807282	444.2460837	410.9780065	477.7024749	559.4615118	520.2520541	428.846124	426.8246852	520.7069985	426.5438939	607.8607265
"1374069_at"	"Rab11a"	"Rn.1016"	"BE118560"	"RAB11a, member RAS oncogene family=chr8q24"	309.2955143	218.4242941	102.0045284	241.4111694	240.5321228	138.5025914	141.8533949	222.7533018	296.8606642	221.8332969	244.8699008	358.025009	222.3542744	280.2611033	204.2156934	314.608783
"1398814_at"	"Rab11a"	"Rn.1016"	"NM_031152"	"RAB11a, member RAS oncogene family=chr8q24"	1424.484097	1092.824555	1130.781994	1189.182861	1402.636324	1220.907935	1191.988779	1289.431761	1244.933694	868.7324129	1080.682686	1450.207304	845.0791804	1163.122497	959.9537646	1436.10508
"1386940_at"	"Timp2"	"Rn.10161 /// rn.10161"	"NM_021989"	"tissue inhibitor of metalloproteinase 2 /// tissue inhibitor of metalloproteinase 2=chr10q32.3"	138.3514324	92.65904256	176.5426526	73.99671427	269.8370277	207.6349976	148.6812413	149.6161456	185.1387302	46.2924987	139.0311777	123.6919768	116.5324698	71.23438207	68.95915059	78.40618107
