Probe Set	Gene Symbol	UniGene ID	Rep. Pub. ID	Gene Title	CON 1	CON 2	CON 3	CON 4	D3T 1	D3T 2	D3T 3	D3T 4	C10 1	C10 2	C10 3	C10 4
1416953_at	Ctgf			connective tissue growth factor	91.49525366	177.0205451	323.5603463	326.6412085	95.09443429	88.93066077	171.8260541	391.0821828	432.2910029	274.2996555	679.4403085	751.033786
1416958_at	Nr1d2			"nuclear receptor subfamily 1, group D, member 2"	1369.961847	1056.384996	700.9292406	1103.155155	3053.334641	3421.065474	4626.738995	3766.242031	8706.577496	7068.115991	6173.187945	9042.963969
1416963_at	Ubac1			ubiquitin associated domain containing 1	502.3872359	491.6221134	450.2095969	431.7061994	434.6384509	449.6005531	431.122187	356.2047636	411.7277849	483.7000913	472.6950674	407.8443907
1417008_at	Crat			carnitine acetyltransferase	136.5939713	141.8712059	133.1253031	154.1888893	262.3149095	235.3894743	272.8183738	181.5100977	98.23491648	83.16646464	121.0888319	141.8712059
1417023_a_at	Fabp4			"fatty acid binding protein 4, adipocyte"	1125.788421	477.1959538	1570.697888	496.3032184	452.0419963	431.122187	444.1557937	386.3460935	593.4122916	521.0908095	699.0340883	659.5023546
1417025_at	H2-Eb1			"histocompatibility 2, class II antigen E beta"	811.283873	268.7857791	216.8783151	235.5489352	214.2518721	116.2694286	328.8596056	193.0422733	300.7502236	259.1382196	189.8030019	178.4643376
1417027_at	Trim2			tripartite motif-containing 2	866.9265761	1010.230648	922.630388	958.2757166	1125.788421	1159.823854	955.6847584	947.9531833	543.4253287	570.5660122	622.2066483	431.7061994
1417028_a_at	Trim2			tripartite motif-containing 2	637.5550026	712.4095273	589.4088857	571.3389198	894.3452117	835.8098786	595.0210924	607.2277868	332.890987	328.8596056	433.463288	261.6056701
1417032_at	Ube2g2			ubiquitin-conjugating enzyme E2G 2	418.4710472	476.5500725	662.186597	472.0556053	452.6543473	464.4485569	435.2272266	420.1742674	226.633764	311.9467568	371.47183	279.5481525
1417037_at	Orc6l			"origin recognition complex, subunit 6-like (S. cerevisiae)"	76.88594565	72.88247262	54.5878511	85.50690366	77.98668919	65.89019997	75.08584214	66.96939362	42.29291221	59.60911297	81.54977549	64.21698381
1417038_at	9-Sep			septin 9	897.9846663	1136.506327	1073.688662	1060.684591	927.6405013	954.3919075	1085.376604	928.8971139	548.599311	770.6030041	707.6033167	595.0210924
1417042_at	Slc37a4			"solute carrier family 37 (glucose-6-phosphate transporter), member 4"	1788.692903	2539.889469	2728.817128	2838.080902	1878.02428	2529.593762	2904.169616	3094.94917	3965.068295	3670.599513	4917.365919	4035.467218
1417046_at	Tusc4			tumor suppressor candidate 4	124.5808059	204.1984351	159.496726	119.2989884	134.9397889	167.9167106	147.8518003	110.7387245	81.77092187	94.77311816	140.1530179	99.37189692
1417060_at	Ppp1r11			"protein phosphatase 1, regulatory (inhibitor) subunit 11"	251.1936179	273.558012	279.9268377	222.9816222	216.2919258	214.6874429	188.5226427	211.6572358	126.1080009	150.0700217	172.291892	193.9591465
1417065_at	Egr1			early growth response 1	1620.372735	585.4324885	157.1390573	68.1584206	249.8371142	145.0758931	108.2192247	49.01780578	70.69591747	832.422413	80.23567854	101.1362233
1417069_a_at	Gmfb			"glia maturation factor, beta"	486.9851603	405.0929031	446.5673609	455.7285678	332.890987	373.4890147	368.9659824	324.877045	729.9829715	626.4328244	782.1643656	674.8569897
1417070_at	Cyp4v3			"cytochrome P450, family 4, subfamily v, polypeptide 3"	5800.453563	5524.545252	6065.496379	5031.873715	3082.40347	3280.477248	3700.539755	3045.091787	4503.153685	4412.62062	4595.544204	4180.037008
1417071_s_at	Cyp4v3			"cytochrome P450, family 4, subfamily v, polypeptide 3"	16674.89435	15817.34678	17179.0186	14782.06293	9328.956496	10566.35379	10452.49694	8081.850785	13482.02888	13946.15693	12565.5831	12000.27627
1417079_s_at	Lgals2			"lectin, galactose-binding, soluble 2"	4.436475496	4.445494784	4.450011301	4.451516798	4.468120208	4.459055017	4.436475496	4.471147066	4.469631832	4.462075733	4.446998753	4.460566665
1417084_at	Eif4ebp2			eukaryotic translation initiation factor 4E binding protein 2	156.1846651	187.3776407	191.6102595	275.4160833	116.8216616	187.2507906	215.5610935	261.9600498	289.5631087	380.1204942	331.0932985	378.0674934
1417100_at	Cd320			CD320 antigen	63.6112927	62.58621393	72.58708623	64.69691431	58.60886525	75.08584214	46.3084319	75.90347336	63.1821445	41.58323232	63.52523931	48.29326168
1417126_a_at	Rpl22l1			ribosomal protein L22 like 1	6741.014439	6823.659771	5517.083117	6231.958885	13246.83422	9366.926309	8158.792873	8059.976963	8192	8825.24124	8861.16088	10826.95551
1417129_a_at	Meis2			Meis homeobox 2	27.79734136	23.54937719	26.04843875	24.62531032	32.85602397	31.27194398	24.72553787	38.67791176	30.08834815	21.52190682	14.78171748	18.23296143
1417130_s_at	Angptl4			angiopoietin-like 4	1075.140881	1234.345026	1847.757866	956.9793607	2092.84536	1234.345026	1254.563692	1401.86334	1649.1421	1736.20309	3115.979443	3388.802868
1417141_at	Igtp			interferon gamma induced GTPase	1594.258657	878.7427067	883.5138865	991.2636383	1256.260553	883.5138865	1182.012847	1290.737579	1211.173643	1054.958111	631.5416184	753.0704366
1417149_at	P4ha2			"procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), alpha II polypeptide"	34.12537513	39.52484774	54.03637536	31.29310697	33.87222846	24.26131763	32.67857118	25.87270516	24.60865665	21.50735193	28.08101153	28.59896438
1417161_at	Cdk2ap2			CDK2-associated protein 2	724.0773439	989.9226562	1000.702207	769.5605319	827.9265651	754.0905708	781.1062532	686.8389284	420.7434494	697.1440602	610.5247621	471.4166814
1417164_at	Dusp10			dual specificity phosphatase 10	33.16887097	34.68430329	39.44465735	40.09068047	32.83378125	32.23915443	43.24825445	32.5681756	24.08134388	32.30469614	12.90137564	9.93150254
1417168_a_at	Usp2			ubiquitin specific peptidase 2	51.78046443	52.52178343	141.20056	47.45075048	45.46977626	321.8128224	81.27428196	144.487913	355.7226431	556.8303357	650.6342685	1885.668033
1417173_at	Atf6b			activating transcription factor 6 beta	52.41522406	65.84563955	62.33255739	49.18399437	48.88527285	49.28398469	49.25062064	53.8538283	26.85409132	37.46675173	33.1240001	34.33392766
1417174_at	Tmem218			transmembrane protein 218	101.2047364	99.77628162	82.2149014	89.29261771	96.32537552	79.85639279	94.90150096	70.31409439	81.82625957	91.49525366	113.7010684	61.49439437
1417177_at	Galk1			galactokinase 1	811.283873	809.0897863	815.6887815	814.5853172	1236.014541	1266.507583	1313.663449	1193.266028	791.7526606	883.5138865	776.8880983	800.3742818
1417191_at	Dnajb9			"DnaJ (Hsp40) homolog, subfamily B, member 9"	4312.234742	6000.138137	9728.825954	7451.318419	3407.221445	3548.441975	5847.766538	4658.177825	2641.588446	6049.079894	4208.411315	3486.539232
1417209_at	Sertad2			SERTA domain containing 2	110.2898335	123.4057665	96.65195438	124.8339903	118.0139013	103.9120389	120.7614354	139.3017913	162.2187756	211.9439537	150.1716843	172.291892
1417213_a_at	Rbm6			RNA binding motif protein 6	119.2989884	131.7803999	77.51303302	80.56219017	92.86795749	89.41357645	100.9994061	96.32537552	152.5279687	149.3606188	208.6697986	117.138377
1417254_at	Spata5			spermatogenesis associated 5	52.91430896	33.39413871	59.93276379	36.73845369	51.18800944	86.61367994	94.70902472	65.71204795	40.11783927	48.42418961	46.74936941	38.13199217
1417261_at	Mbtd1			mbt domain containing 1	142.4485375	81.1093878	86.73106982	96.26016559	97.44018721	97.44018721	98.63467433	77.77583104	124.4964677	147.0532644	180.0417896	162.1089574
1417266_at	Ccl6			chemokine (C-C motif) ligand 6	585.4324885	323.1226337	431.7061994	286.4439388	429.9565312	308.1690145	304.0251789	337.8855867	342.4909366	233.3272504	199.687747	270.9778277
1417273_at	Pdk4			"pyruvate dehydrogenase kinase, isoenzyme 4"	976.6115297	198.2062987	306.5048304	398.0260376	765.4041961	992.6064368	547.116024	300.3433686	41.55508149	87.7942774	56.0101738	41.1074507
1417280_at	Slc17a1			"solute carrier family 17 (sodium phosphate), member 1"	141.7751625	216.8783151	225.2572921	266.2506062	332.4406519	407.2926586	419.0382124	461.315194	157.2455086	176.7810716	255.1349974	237.6307951
1417290_at	Lrg1			leucine-rich alpha-2-glycoprotein 1	7193.608849	10339.93861	7213.13145	9129.056195	10989.43809	13121.90899	8314.881571	10974.59439	7728.753294	7291.652031	9129.056195	16993.90754
1417292_at	Ifi47			interferon gamma inducible protein 47	4552.174037	3205.825093	2571.028701	2109.916222	2815.118622	1786.264491	1845.262055	2402.748614	1689.827188	2036.943149	1479.865146	1398.069146
1417303_at	Mvd			mevalonate (diphospho) decarboxylase	61.57769672	76.21235548	50.05728017	82.77332463	259.1382196	270.9778277	168.9427933	346.2204184	59.85168671	62.0379023	59.60911297	84.01517331
1417309_at	Tob2			"transducer of ERBB2, 2"	32.61229353	50.26098361	42.75345183	86.8485586	54.36657355	67.74445692	47.29045115	54.32980636	64.30397426	149.6642667	153.7718913	151.1915814
1417310_at	Tob2			"transducer of ERBB2, 2"	114.9391918	165.7709042	150.782794	259.4892568	156.6082061	193.1730467	190.7044899	243.3279103	213.672584	267.6962279	456.9644109	370.4674552
1417315_at	Gripap1			GRIP1 associated protein 1	151.0893331	173.5795285	149.2596088	133.848114	114.2411027	115.5632602	142.2558331	123.3222238	82.10368103	103.0016044	107.4891328	93.68882036
1417329_at	Slc23a2			"solute carrier family 23 (nucleobase transporters), member 2"	111.4908111	109.6199826	124.3280488	139.7740762	163.4311299	152.7345881	139.4904942	157.6718171	207.1218577	215.7071219	140.8186884	189.2898181
1417336_a_at	Sytl4			synaptotagmin-like 4	12.68488909	11.43690671	11.50290223	11.55361964	19.93709075	32.85602397	19.2605634	11.59672074	11.59279071	11.5379899	11.01149158	12.03659146
1417339_a_at	Dynll1 /// Gm6788			dynein light chain LC8-type 1 /// predicted gene 6788	3016.35392	4288.953621	5052.318939	4329.785982	4589.305081	5737.99104	3869.603413	4002.817152	2036.943149	2112.769991	2425.623634	3145.644673
1417370_at	Tff3			"trefoil factor 3, intestinal"	126.8786047	97.37429008	119.5414386	73.52663218	33.68931057	30.37484202	30.0273031	23.56533034	79.53274169	76.26398433	30.89323401	73.72602143
1417371_at	Peli1			pellino 1	869.2769018	730.9718306	773.7389014	685.9097723	739.9325732	671.2121403	693.37884	606.4063287	705.6901193	542.6898064	660.3961961	602.3152597
1417382_at	Entpd5			ectonucleoside triphosphate diphosphohydrolase 5	3986.591315	4168.723587	4341.506414	3750.975176	4300.563523	4382.869476	5135.076308	5577.140884	4944.058162	4964.180988	5532.017481	5276.004208
1417383_at	Entpd5			ectonucleoside triphosphate diphosphohydrolase 5	686.8389284	739.9325732	797.1304336	594.2161475	661.2907906	759.2120077	1067.891975	798.2102529	1007.499215	824.57105	1101.665097	960.8736992
1417384_at	Entpd5			ectonucleoside triphosphate diphosphohydrolase 5	4844.694571	4271.5679	4740.882757	4185.690721	3890.608235	4595.544204	5011.47649	4689.797777	5784.794523	4857.808826	5592.276583	5951.592358
1417387_at	Med31			"mediator of RNA polymerase II transcription, subunit 31 homolog (yeast)"	160.3627219	190.0602471	192.5203312	160.1457831	227.4021367	152.424711	197.0024826	147.8518003	96.3905628	116.1121392	146.3581221	126.1080009
1417394_at	Klf4			Kruppel-like factor 4 (gut)	58.80757111	30.9769887	32.04334826	56.50524953	32.74500622	21.03224576	24.67537321	17.00504596	37.06316037	32.70070876	83.61802134	71.80517909
1417398_at	Rras2			related RAS viral (r-ras) oncogene homolog 2	409.5040756	339.2605806	337.4284949	331.0932985	337.4284949	344.3505092	354.2809298	302.792991	309.8424491	358.1387962	329.3050897	323.9986519
1417399_at	Gas6			growth arrest specific 6	243.3279103	193.9591465	194.2220246	220.5796671	492.9552924	411.7277849	343.8846716	306.5048304	202.9582254	202.4094728	194.090541	297.1080738
1417400_at	Rai14			retinoic acid induced 14	1025.385012	993.9510544	992.6064368	958.2757166	933.941257	768.51947	785.3478551	846.0557962	533.2225562	514.7802878	616.3380289	507.8578742
1417403_at	Elovl6			"ELOVL family member 6, elongation of long chain fatty acids (yeast)"	673.0318644	1067.891975	851.8024091	1346.062796	3685.539231	3922.343038	3103.348495	2263.798759	1422.891559	1110.651128	1155.122387	830.1717334
1417404_at	Elovl6			"ELOVL family member 6, elongation of long chain fatty acids (yeast)"	995.2974934	2048	1456.015502	2266.860662	6731.909189	7145.057965	5630.237245	4057.372375	2351.262666	1893.342896	1945.304117	1324.369522
1417406_at	Sertad1			SERTA domain containing 1	108.0727507	101.7542329	114.0864782	128.4339676	125.0030945	174.4039615	98.76835659	101.4104841	183.4866131	246.1440405	169.9751462	168.600032
1417408_at	F3			coagulation factor III	78.14523496	108.292461	62.96870097	64.74074221	98.30146416	62.755935	75.90347336	61.28660996	75.80079109	116.426931	50.63661288	92.11671126
1417409_at	Jun			Jun oncogene	182.0023162	254.7898507	655.940889	300.7502236	146.9538148	94.0700783	127.2225854	109.3976548	96.91398761	163.6525191	128.9566177	164.2073621
1417419_at	Ccnd1			cyclin D1	116.7426571	95.1588545	113.2401692	97.70442515	100.1145603	171.8260541	118.4941479	93.62539532	178.4643376	186.239593	97.63828165	121.0068577
1417420_at	Ccnd1			cyclin D1	401.2723669	326.6412085	499.6742283	377.5560434	470.1420786	649.7540901	501.0288958	370.4674552	402.3602569	516.8751383	240.381157	357.1704708
1417421_at	S100a1			S100 calcium binding protein A1	474.618656	366.4767846	344.8172168	268.7857791	610.5247621	430.5389646	379.0924726	278.7923183	139.3017913	264.454369	503.0677863	294.3057665
1417435_at	Large			like-glycosyltransferase	99.37189692	61.28660996	65.49001244	58.37132856	66.87879739	65.00419863	73.47690738	70.93560293	45.40826472	56.81204776	57.58639082	57.82077336
1417441_at	Dnajc12			"DnaJ (Hsp40) homolog, subfamily C, member 12"	335.6060702	276.1627642	350.9393713	317.0560289	366.9732262	314.9170372	413.4032728	435.8167998	374.5015813	322.6852895	390.5531266	401.2723669
1417483_at	Nfkbiz			"nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, zeta"	441.7569432	350.4646203	258.4375691	438.1833938	443.5549395	449.6005531	451.4301607	376.5352183	369.465796	489.6296112	569.0233323	501.0288958
1417505_s_at	Gm13305 /// Gm2002 /// Il11ra1 /// Il11ra2			"predicted gene 13305 /// predicted gene 2002 /// interleukin 11 receptor, alpha chain 1 /// interleukin 11 receptor, alpha chain 2"	628.9820345	608.8740429	587.815259	553.8229389	722.1196045	812.382865	572.8878775	510.6156692	299.1258954	292.7162443	417.9049393	301.9740987
1417507_at	Cyb561			cytochrome b-561	34.4969761	21.1035529	36.83805536	16.25104966	37.6956985	60.0546062	26.56481941	31.46303635	16.20711054	15.67836269	18.60699273	39.39129659
1417516_at	Ddit3			DNA-damage inducible transcript 3	163.9852222	170.8980352	402.9053075	275.7891711	159.8209805	171.1295393	170.8980352	165.4345782	139.868764	153.148667	141.8712059	147.6517863
1417541_at	Hells			"helicase, lymphoid specific"	10.10099845	12.5822672	13.03304243	10.41341239	12.48048418	23.82193996	29.32426412	13.92220675	10.44871773	9.928136838	10.38877037	10.4345827
1417548_at	Sart3			squamous cell carcinoma antigen recognized by T-cells 3	19.6025441	8.978683965	19.6025441	19.61580993	19.66900401	14.07380964	20.29106945	17.99996255	20.62341012	19.62909835	28.0240585	20.30481532
1417565_at	Abhd5			abhydrolase domain containing 5	398.5652168	870.4544531	467.6032024	445.9632444	447.1726058	461.9404271	394.2718776	319.6419609	235.7083407	271.3449032	317.4855235	278.4151678
1417566_at	Abhd5			abhydrolase domain containing 5	404.5448931	814.5853172	571.3389198	460.0679033	685.9097723	495.6318191	494.9613281	323.1226337	298.3171274	284.5116662	314.9170372	331.990926
1417580_s_at	Selenbp1			selenium binding protein 1	38081.4291	38236.42444	38443.97782	25267.58216	13463.81838	13721.39936	17063.07449	15710.59282	19457.65191	21391.79612	19749.52042	21449.70224
1417600_at	Slc15a2			"solute carrier family 15 (H+/peptide transporter), member 2"	7.254554392	73.17906107	73.52663218	14.14544835	45.68573941	4.481752563	50.91158233	8.067977161	61.99594713	29.88535966	5.887344296	9.119564937
1417602_at	Per2			period homolog 2 (Drosophila)	36.29354311	117.0591583	215.8530997	150.3751118	98.10202422	210.2293082	139.4904942	113.1635868	122.6562552	122.324536	207.6833861	270.2451657
1417606_a_at	Calr			calreticulin	14524.18912	18184.10123	21362.75363	18481.95819	11585.2375	9253.477989	12081.81851	14862.40533	15753.22951	14504.57095	18233.45072	16856.53046
1417612_at	Ier5			immediate early response 5	138.6432915	99.17028523	109.1757022	98.10202422	84.87260184	91.68126213	88.03229657	85.68067852	82.94154406	91.92981932	71.90244877	87.26105433
1417622_at	Slc12a2			"solute carrier family 12, member 2"	282.5922323	357.6543058	343.4194642	252.3866866	200.7719621	206.2824106	260.8983482	182.8666272	151.6015822	156.3963464	202.2724466	198.8782918
1417625_s_at	Cxcr7			chemokine (C-X-C motif) receptor 7	44.91912749	14.1982085	21.68276745	16.77637372	11.85065586	14.23188645	14.19339685	14.30915923	12.95388557	14.31885274	13.80490448	9.24386378
1417629_at	Prodh			proline dehydrogenase	1901.048996	1607.262661	1676.155173	1961.171519	2512.521106	3675.564186	2294.652541	2419.058596	2509.127383	2788.570442	2991.970012	3258.336752
1417667_a_at	Pter			phosphotriesterase related	3411.829885	3115.979443	2884.568883	3463.007988	6481.490941	5355.182402	4799.006328	5355.182402	2935.783775	2595.505807	3307.235352	2766.00874
1417670_at	Timm44			translocase of inner mitochondrial membrane 44	245.6448189	242.9987361	210.5140918	221.1778342	251.02374	250.3448557	234.7530351	195.9386235	175.1136822	206.0032089	210.5140918	198.4749331
1417671_at	Scly			selenocysteine lyase	347.159057	277.2865829	281.4469102	358.1387962	327.9704445	366.4767846	317.9155999	356.6872904	233.8016012	328.8596056	353.8016583	292.3202576
1417689_a_at	Pdzk1ip1			PDZK1 interacting protein 1	61.95397739	56.88900724	16.74234841	81.27428196	472.0556053	299.9370639	161.6706519	129.8325218	64.69691431	81.49462477	59.68986145	48.1952814
