Probe Set ID	Gene Symbol	UniGene ID	Rep. Pub. ID	Gene Title	V_778	V_781	V_782	V_783	D_630	D_631	D_632	D_633	C_776_3umol	C_777_3umol	C_779_3umol	C_780_3umol
1416953_at	Ctgf			connective tissue growth factor	91.49525366	177.0205451	323.5603463	326.6412085	95.09443429	88.93066077	171.8260541	391.0821828	160.7975929	157.3520321	138.9251512	258.4375691
1416958_at	Nr1d2			"nuclear receptor subfamily 1, group D, member 2"	1369.961847	1056.384996	700.9292406	1103.155155	3053.334641	3421.065474	4626.738995	3766.242031	1072.238405	1937.418624	1800.834643	840.3485348
1416963_at	Ubac1			ubiquitin associated domain containing 1	502.3872359	491.6221134	450.2095969	431.7061994	434.6384509	449.6005531	431.122187	356.2047636	408.3968703	391.0821828	428.7940272	419.0382124
1417008_at	Crat			carnitine acetyltransferase	136.5939713	141.8712059	133.1253031	154.1888893	262.3149095	235.3894743	272.8183738	181.5100977	72.09738359	77.51303302	86.78976425	170.0901752
1417023_a_at	Fabp4			"fatty acid binding protein 4, adipocyte"	1125.788421	477.1959538	1570.697888	496.3032184	452.0419963	431.122187	444.1557937	386.3460935	960.8736992	494.9613281	846.0557962	388.4440492
1417025_at	H2-Eb1			"histocompatibility 2, class II antigen E beta"	811.283873	268.7857791	216.8783151	235.5489352	214.2518721	116.2694286	328.8596056	193.0422733	139.0192638	195.012393	209.0940212	431.7061994
1417027_at	Trim2			tripartite motif-containing 2	866.9265761	1010.230648	922.630388	958.2757166	1125.788421	1159.823854	955.6847584	947.9531833	1242.732438	987.246132	1112.15334	720.1671584
1417028_a_at	Trim2			tripartite motif-containing 2	637.5550026	712.4095273	589.4088857	571.3389198	894.3452117	835.8098786	595.0210924	607.2277868	770.6030041	660.3961961	721.1427207	565.9500821
1417032_at	Ube2g2			ubiquitin-conjugating enzyme E2G 2	418.4710472	476.5500725	662.186597	472.0556053	452.6543473	464.4485569	435.2272266	420.1742674	533.2225562	576.7790687	550.0870006	481.0876653
1417037_at	Orc6l			"origin recognition complex, subunit 6-like (S. cerevisiae)"	76.88594565	72.88247262	54.5878511	85.50690366	77.98668919	65.89019997	75.08584214	66.96939362	66.74310965	57.39181123	66.15837986	59.81121004
1417038_at	9-Sep			septin 9	897.9846663	1136.506327	1073.688662	1060.684591	927.6405013	954.3919075	1085.376604	928.8971139	841.4868988	815.6887815	1125.788421	988.5834883
1417042_at	Slc37a4			"solute carrier family 37 (glucose-6-phosphate transporter), member 4"	1788.692903	2539.889469	2728.817128	2838.080902	1878.02428	2529.593762	2904.169616	3094.94917	2452.045441	2861.23048	3293.829128	2699.431701
1417046_at	Tusc4			tumor suppressor candidate 4	124.5808059	204.1984351	159.496726	119.2989884	134.9397889	167.9167106	147.8518003	110.7387245	138.2684317	136.5939713	140.9140838	103.7012159
1417060_at	Ppp1r11			"protein phosphatase 1, regulatory (inhibitor) subunit 11"	251.1936179	273.558012	279.9268377	222.9816222	216.2919258	214.6874429	188.5226427	211.6572358	269.1498852	257.3901439	333.7937196	223.8891803
1417065_at	Egr1			early growth response 1	1620.372735	585.4324885	157.1390573	68.1584206	249.8371142	145.0758931	108.2192247	49.01780578	213.672584	2904.169616	516.1759093	159.496726
1417069_a_at	Gmfb			"glia maturation factor, beta"	486.9851603	405.0929031	446.5673609	455.7285678	332.890987	373.4890147	368.9659824	324.877045	613.8400639	505.7995699	548.599311	556.0770553
1417070_at	Cyp4v3			"cytochrome P450, family 4, subfamily v, polypeptide 3"	5800.453563	5524.545252	6065.496379	5031.873715	3082.40347	3280.477248	3700.539755	3045.091787	4696.173518	4997.912747	4753.716	4323.937636
1417071_s_at	Cyp4v3			"cytochrome P450, family 4, subfamily v, polypeptide 3"	16674.89435	15817.34678	17179.0186	14782.06293	9328.956496	10566.35379	10452.49694	8081.850785	13702.86554	14563.60604	14155.35195	12413.39398
1417079_s_at	Lgals2			"lectin, galactose-binding, soluble 2"	4.436475496	4.445494784	4.450011301	4.451516798	4.468120208	4.459055017	4.436475496	4.471147066	4.462075733	4.453022804	4.445494784	4.45452932
1417084_at	Eif4ebp2			eukaryotic translation initiation factor 4E binding protein 2	156.1846651	187.3776407	191.6102595	275.4160833	116.8216616	187.2507906	215.5610935	261.9600498	307.7521233	402.9053075	355.7226431	432.8768986
1417100_at	Cd320			CD320 antigen	63.6112927	62.58621393	72.58708623	64.69691431	58.60886525	75.08584214	46.3084319	75.90347336	64.91626092	77.67061585	59.40769877	54.40340332
1417126_a_at	Rpl22l1			ribosomal protein L22 like 1	6741.014439	6823.659771	5517.083117	6231.958885	13246.83422	9366.926309	8158.792873	8059.976963	7686.973609	4747.295042	6291.289346	8027.305006
1417129_a_at	Meis2			Meis homeobox 2	27.79734136	23.54937719	26.04843875	24.62531032	32.85602397	31.27194398	24.72553787	38.67791176	23.66122726	17.85434124	67.37862115	39.1785473
1417130_s_at	Angptl4			angiopoietin-like 4	1075.140881	1234.345026	1847.757866	956.9793607	2092.84536	1234.345026	1254.563692	1401.86334	842.6268048	2200.354103	1364.408564	769.5605319
1417141_at	Igtp			interferon gamma induced GTPase	1594.258657	878.7427067	883.5138865	991.2636383	1256.260553	883.5138865	1182.012847	1290.737579	906.5350558	1207.895558	772.6921869	768.51947
1417149_at	P4ha2			"procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), alpha II polypeptide"	34.12537513	39.52484774	54.03637536	31.29310697	33.87222846	24.26131763	32.67857118	25.87270516	35.87828437	34.87262354	32.92281978	27.59113691
1417161_at	Cdk2ap2			CDK2-associated protein 2	724.0773439	989.9226562	1000.702207	769.5605319	827.9265651	754.0905708	781.1062532	686.8389284	865.7537973	937.7418441	1109.143256	655.0535318
1417164_at	Dusp10			dual specificity phosphatase 10	33.16887097	34.68430329	39.44465735	40.09068047	32.83378125	32.23915443	43.24825445	32.5681756	32.30469614	28.54094107	33.28132578	37.79789535
1417168_a_at	Usp2			ubiquitin specific peptidase 2	51.78046443	52.52178343	141.20056	47.45075048	45.46977626	321.8128224	81.27428196	144.487913	55.10762321	27.07311525	22.15755824	63.78374936
1417173_at	Atf6b			activating transcription factor 6 beta	52.41522406	65.84563955	62.33255739	49.18399437	48.88527285	49.28398469	49.25062064	53.8538283	49.31733716	43.13132107	58.41083081	47.54721714
1417174_at	Tmem218			transmembrane protein 218	101.2047364	99.77628162	82.2149014	89.29261771	96.32537552	79.85639279	94.90150096	70.31409439	78.14523496	119.8655276	159.8209805	83.78801552
1417177_at	Galk1			galactokinase 1	811.283873	809.0897863	815.6887815	814.5853172	1236.014541	1266.507583	1313.663449	1193.266028	705.6901193	691.5041024	819.0081511	875.181238
1417191_at	Dnajb9			"DnaJ (Hsp40) homolog, subfamily B, member 9"	4312.234742	6000.138137	9728.825954	7451.318419	3407.221445	3548.441975	5847.766538	4658.177825	6888.623434	6897.940647	6713.689033	6481.490941
1417209_at	Sertad2			SERTA domain containing 2	110.2898335	123.4057665	96.65195438	124.8339903	118.0139013	103.9120389	120.7614354	139.3017913	99.23746656	116.1121392	110.6637571	169.2861342
1417213_a_at	Rbm6			RNA binding motif protein 6	119.2989884	131.7803999	77.51303302	80.56219017	92.86795749	89.41357645	100.9994061	96.32537552	117.8541703	126.278831	157.5651864	85.85486605
1417254_at	Spata5			spermatogenesis associated 5	52.91430896	33.39413871	59.93276379	36.73845369	51.18800944	86.61367994	94.70902472	65.71204795	67.65281218	52.6641753	55.97229508	74.57928186
1417261_at	Mbtd1			mbt domain containing 1	142.4485375	81.1093878	86.73106982	96.26016559	97.44018721	97.44018721	98.63467433	77.77583104	113.4703848	102.7231117	88.51027256	117.3765175
1417266_at	Ccl6			chemokine (C-C motif) ligand 6	585.4324885	323.1226337	431.7061994	286.4439388	429.9565312	308.1690145	304.0251789	337.8855867	632.3975639	798.2102529	632.3975639	289.5631087
1417273_at	Pdk4			"pyruvate dehydrogenase kinase, isoenzyme 4"	976.6115297	198.2062987	306.5048304	398.0260376	765.4041961	992.6064368	547.116024	300.3433686	194.6167401	235.2302844	278.4151678	631.5416184
1417280_at	Slc17a1			"solute carrier family 17 (sodium phosphate), member 1"	141.7751625	216.8783151	225.2572921	266.2506062	332.4406519	407.2926586	419.0382124	461.315194	247.3131257	337.4284949	263.3825582	266.9724386
1417290_at	Lrg1			leucine-rich alpha-2-glycoprotein 1	7193.608849	10339.93861	7213.13145	9129.056195	10989.43809	13121.90899	8314.881571	10974.59439	20319.11576	19378.77829	11553.88164	6308.363159
1417292_at	Ifi47			interferon gamma inducible protein 47	4552.174037	3205.825093	2571.028701	2109.916222	2815.118622	1786.264491	1845.262055	2402.748614	3049.210428	3869.603413	2967.76265	1942.676549
1417303_at	Mvd			mevalonate (diphospho) decarboxylase	61.57769672	76.21235548	50.05728017	82.77332463	259.1382196	270.9778277	168.9427933	346.2204184	29.04769939	110.2898335	107.4163653	90.26495057
1417309_at	Tob2			"transducer of ERBB2, 2"	32.61229353	50.26098361	42.75345183	86.8485586	54.36657355	67.74445692	47.29045115	54.32980636	37.59377796	54.66179761	54.25630897	78.03952004
1417310_at	Tob2			"transducer of ERBB2, 2"	114.9391918	165.7709042	150.782794	259.4892568	156.6082061	193.1730467	190.7044899	243.3279103	158.6352968	184.9831433	191.6102595	246.3107869
1417315_at	Gripap1			GRIP1 associated protein 1	151.0893331	173.5795285	149.2596088	133.848114	114.2411027	115.5632602	142.2558331	123.3222238	112.3240461	131.6912791	144.9777808	133.2153944
1417329_at	Slc23a2			"solute carrier family 23 (nucleobase transporters), member 2"	111.4908111	109.6199826	124.3280488	139.7740762	163.4311299	152.7345881	139.4904942	157.6718171	91.55723567	102.7926998	123.0720202	126.0226289
1417336_a_at	Sytl4			synaptotagmin-like 4	12.68488909	11.43690671	11.50290223	11.55361964	19.93709075	32.85602397	19.2605634	11.59672074	10.41341239	12.43831367	15.1463472	11.4873411
1417339_a_at	Dynll1 /// Gm6788			dynein light chain LC8-type 1 /// predicted gene 6788	3016.35392	4288.953621	5052.318939	4329.785982	4589.305081	5737.99104	3869.603413	4002.817152	4353.288748	2947.732717	2979.841749	3352.310346
1417370_at	Tff3			"trefoil factor 3, intestinal"	126.8786047	97.37429008	119.5414386	73.52663218	33.68931057	30.37484202	30.0273031	23.56533034	1793.534772	225.5624331	833.55004	81.71556496
1417371_at	Peli1			pellino 1	869.2769018	730.9718306	773.7389014	685.9097723	739.9325732	671.2121403	693.37884	606.4063287	678.5211613	684.9818732	673.9435757	751.033786
1417382_at	Entpd5			ectonucleoside triphosphate diphosphohydrolase 5	3986.591315	4168.723587	4341.506414	3750.975176	4300.563523	4382.869476	5135.076308	5577.140884	3890.608235	3981.178936	4312.234742	4546.025307
1417383_at	Entpd5			ectonucleoside triphosphate diphosphohydrolase 5	686.8389284	739.9325732	797.1304336	594.2161475	661.2907906	759.2120077	1067.891975	798.2102529	754.0905708	744.9583718	810.1858061	822.3415986
1417384_at	Entpd5			ectonucleoside triphosphate diphosphohydrolase 5	4844.694571	4271.5679	4740.882757	4185.690721	3890.608235	4595.544204	5011.47649	4689.797777	4460.686368	4418.619541	4084.914028	4601.759911
1417387_at	Med31			"mediator of RNA polymerase II transcription, subunit 31 homolog (yeast)"	160.3627219	190.0602471	192.5203312	160.1457831	227.4021367	152.424711	197.0024826	147.8518003	130.7142847	151.4989516	203.0957162	124.6651148
1417394_at	Klf4			Kruppel-like factor 4 (gut)	58.80757111	30.9769887	32.04334826	56.50524953	32.74500622	21.03224576	24.67537321	17.00504596	32.08675524	32.63436359	24.32709252	60.46251142
1417398_at	Rras2			related RAS viral (r-ras) oncogene homolog 2	409.5040756	339.2605806	337.4284949	331.0932985	337.4284949	344.3505092	354.2809298	302.792991	281.4469102	272.0807353	270.6112487	256
1417399_at	Gas6			growth arrest specific 6	243.3279103	193.9591465	194.2220246	220.5796671	492.9552924	411.7277849	343.8846716	306.5048304	363.0201955	499.6742283	362.5291015	225.4097328
1417400_at	Rai14			retinoic acid induced 14	1025.385012	993.9510544	992.6064368	958.2757166	933.941257	768.51947	785.3478551	846.0557962	770.6030041	980.5857594	697.1440602	904.0839925
1417403_at	Elovl6			"ELOVL family member 6, elongation of long chain fatty acids (yeast)"	673.0318644	1067.891975	851.8024091	1346.062796	3685.539231	3922.343038	3103.348495	2263.798759	955.6847584	759.2120077	1097.199382	972.6527329
1417404_at	Elovl6			"ELOVL family member 6, elongation of long chain fatty acids (yeast)"	995.2974934	2048	1456.015502	2266.860662	6731.909189	7145.057965	5630.237245	4057.372375	1560.096982	1313.663449	1878.02428	1731.503994
1417406_at	Sertad1			SERTA domain containing 1	108.0727507	101.7542329	114.0864782	128.4339676	125.0030945	174.4039615	98.76835659	101.4104841	121.9937984	97.70442515	96.71736267	164.6525448
1417408_at	F3			coagulation factor III	78.14523496	108.292461	62.96870097	64.74074221	98.30146416	62.755935	75.90347336	61.28660996	31.76261965	58.64852825	68.1584206	65.13635119
1417409_at	Jun			Jun oncogene	182.0023162	254.7898507	655.940889	300.7502236	146.9538148	94.0700783	127.2225854	109.3976548	76.57433352	81.93710413	110.5889171	232.6963869
1417419_at	Ccnd1			cyclin D1	116.7426571	95.1588545	113.2401692	97.70442515	100.1145603	171.8260541	118.4941479	93.62539532	103.7012159	200.5003577	137.0570757	98.90215148
1417420_at	Ccnd1			cyclin D1	401.2723669	326.6412085	499.6742283	377.5560434	470.1420786	649.7540901	501.0288958	370.4674552	259.8407695	429.3748858	351.4147654	290.3483449
1417421_at	S100a1			S100 calcium binding protein A1	474.618656	366.4767846	344.8172168	268.7857791	610.5247621	430.5389646	379.0924726	278.7923183	241.3593657	334.2458876	411.7277849	324.877045
1417435_at	Large			like-glycosyltransferase	99.37189692	61.28660996	65.49001244	58.37132856	66.87879739	65.00419863	73.47690738	70.93560293	45.0409078	52.98598843	71.32075153	57.97753133
1417441_at	Dnajc12			"DnaJ (Hsp40) homolog, subfamily C, member 12"	335.6060702	276.1627642	350.9393713	317.0560289	366.9732262	314.9170372	413.4032728	435.8167998	1033.748843	1170.865789	869.2769018	402.9053075
1417483_at	Nfkbiz			"nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, zeta"	441.7569432	350.4646203	258.4375691	438.1833938	443.5549395	449.6005531	451.4301607	376.5352183	448.3849361	533.2225562	479.1378583	461.9404271
1417505_s_at	Gm13305 /// Gm2002 /// Il11ra1 /// Il11ra2			"predicted gene 13305 /// predicted gene 2002 /// interleukin 11 receptor, alpha chain 1 /// interleukin 11 receptor, alpha chain 2"	628.9820345	608.8740429	587.815259	553.8229389	722.1196045	812.382865	572.8878775	510.6156692	504.4320036	447.7783607	685.9097723	568.2535572
1417507_at	Cyb561			cytochrome b-561	34.4969761	21.1035529	36.83805536	16.25104966	37.6956985	60.0546062	26.56481941	31.46303635	89.77743668	106.40322	95.67552452	16.20711054
1417516_at	Ddit3			DNA-damage inducible transcript 3	163.9852222	170.8980352	402.9053075	275.7891711	159.8209805	171.1295393	170.8980352	165.4345782	188.3950175	201.5889849	137.0570757	164.6525448
1417541_at	Hells			"helicase, lymphoid specific"	10.10099845	12.5822672	13.03304243	10.41341239	12.48048418	23.82193996	29.32426412	13.92220675	10.30472429	6.763701541	10.00572638	10.40636998
1417548_at	Sart3			squamous cell carcinoma antigen recognized by T-cells 3	19.6025441	8.978683965	19.6025441	19.61580993	19.66900401	14.07380964	20.29106945	17.99996255	19.65568858	24.39304573	32.5902158	24.72553787
1417565_at	Abhd5			abhydrolase domain containing 5	398.5652168	870.4544531	467.6032024	445.9632444	447.1726058	461.9404271	394.2718776	319.6419609	429.9565312	339.2605806	322.2487607	275.4160833
1417566_at	Abhd5			abhydrolase domain containing 5	404.5448931	814.5853172	571.3389198	460.0679033	685.9097723	495.6318191	494.9613281	323.1226337	476.5500725	375.516893	447.7783607	297.1080738
1417580_s_at	Selenbp1			selenium binding protein 1	38081.4291	38236.42444	38443.97782	25267.58216	13463.81838	13721.39936	17063.07449	15710.59282	26208.18817	20735.85623	24826.78796	23422.86611
1417600_at	Slc15a2			"solute carrier family 15 (H+/peptide transporter), member 2"	7.254554392	73.17906107	73.52663218	14.14544835	45.68573941	4.481752563	50.91158233	8.067977161	20.27734695	12.96265199	23.54937719	99.77628162
1417602_at	Per2			period homolog 2 (Drosophila)	36.29354311	117.0591583	215.8530997	150.3751118	98.10202422	210.2293082	139.4904942	113.1635868	98.76835659	52.20278967	86.08762729	80.83532597
1417606_a_at	Calr			calreticulin	14524.18912	18184.10123	21362.75363	18481.95819	11585.2375	9253.477989	12081.81851	14862.40533	22983.00786	21104.01683	20540.30523	19092.25645
1417612_at	Ier5			immediate early response 5	138.6432915	99.17028523	109.1757022	98.10202422	84.87260184	91.68126213	88.03229657	85.68067852	206.2824106	198.8782918	166.4454935	248.3197156
1417622_at	Slc12a2			"solute carrier family 12, member 2"	282.5922323	357.6543058	343.4194642	252.3866866	200.7719621	206.2824106	260.8983482	182.8666272	264.096615	270.2451657	229.2566862	255.6536831
1417625_s_at	Cxcr7			chemokine (C-X-C motif) receptor 7	44.91912749	14.1982085	21.68276745	16.77637372	11.85065586	14.23188645	14.19339685	14.30915923	14.26564428	14.32854289	38.88791552	14.86198589
1417629_at	Prodh			proline dehydrogenase	1901.048996	1607.262661	1676.155173	1961.171519	2512.521106	3675.564186	2294.652541	2419.058596	1715.17492	2245.482868	2127.126327	2025.945992
1417667_a_at	Pter			phosphotriesterase related	3411.829885	3115.979443	2884.568883	3463.007988	6481.490941	5355.182402	4799.006328	5355.182402	5205.063324	5276.004208	4844.694571	3137.130872
1417670_at	Timm44			translocase of inner mitochondrial membrane 44	245.6448189	242.9987361	210.5140918	221.1778342	251.02374	250.3448557	234.7530351	195.9386235	174.286015	162.5485639	210.3717247	174.4039615
1417671_at	Scly			selenocysteine lyase	347.159057	277.2865829	281.4469102	358.1387962	327.9704445	366.4767846	317.9155999	356.6872904	302.3831628	343.4194642	406.1914325	323.1226337
1417689_a_at	Pdzk1ip1			PDZK1 interacting protein 1	61.95397739	56.88900724	16.74234841	81.27428196	472.0556053	299.9370639	161.6706519	129.8325218	23.59725271	24.49232794	130.5374543	51.18800944
